19860506,1844.07135405,1861.80280938,1810.57860510,1848.99675831,     813,     299,198605
19860507,1852.93708171,1861.80280938,1852.93708171,1860.81772853,     493,     378,198605
19860508,1864.75805193,1868.69837534,1862.78789023,1865.74313278,     649,     546,198605
19860509,1866.72821363,1866.72821363,1852.93708171,1853.92216256,     685,     736,198605
19860512,1855.89232427,1855.89232427,1834.22054553,1835.20562639,     945,     967,198605
19860513,1829.29514128,1830.28022213,1807.62336254,1807.62336254,     969,    1234,198605
19860514,1800.72779658,1821.41449446,1798.75763488,1812.54876680,     852,    1347,198605
19860515,1820.42941361,1827.32497957,1782.99634125,1790.87698807,    1136,    1575,198605
19860516,1788.90682636,1794.81731147,1770.19029019,1779.05601785,     903,    1628,198605
19860519,1773.14553274,1794.81731147,1764.27980508,1766.24996678,     828,    1588,198605
19860520,1760.33948167,1777.08585615,1760.33948167,1771.17537104,     844,    1737,198605
19860521,1769.31717481,1780.97019681,1769.31717481,1777.08585615,     842,    2060,198606
19860522,1778.05694131,1802.33407050,1778.05694131,1803.30515566,    1019,    2279,198606
19860523,1803.30515566,1815.92926284,1795.53647432,1796.50755949,    1537,    2792,198606
19860526,1796.50755949,1799.42081499,1785.82562265,1790.68104849,    1001,    3094,198606
19860527,1790.68104849,1801.36298533,1788.73887815,1790.68104849,    1007,    3324,198606
19860528,1788.73887815,1788.73887815,1765.43283414,1767.37500447,    1572,    3641,198606
19860529,1767.37500447,1772.23043031,1752.80872696,1752.80872696,    2034,    4385,198606
19860530,1745.04004563,1760.57740830,1741.15570496,1759.60632313,    2309,    5007,198606
19860602,1763.49066380,1763.49066380,1749.89547146,1755.72198247,    1164,    5264,198606
19860603,1754.75089730,1754.75089730,1733.38702362,1734.35810878,    1526,    5384,198606
19860604,1726.58942745,1739.21353462,1725.61834228,1730.47376812,    1079,    5413,198606
19860605,1731.44485328,1743.09787529,1718.82074611,1718.82074611,    1853,    5763,198606
19860606,1712.02314994,1715.90749061,1706.19663893,1715.90749061,    1990,    6033,198606
19860609,1716.87857577,1724.64725711,1704.25446860,1706.19663893,    1871,    6405,198606
19860610,1702.31229826,1714.93640544,1693.57253176,1713.96532027,    1686,    6593,198606
19860612,1709.10989444,1723.67617194,1707.16772410,1713.96532027,    1314,    6712,198606
19860613,1715.90749061,1723.67617194,1712.02314994,1722.70508678,     894,    6298,198606
19860617,1730.47376812,1744.06896046,1728.53159778,1744.06896046,    1382,    5682,198606
19860618,1747.95330113,1752.80872696,1741.15570496,1744.06896046,    1104,    4162,198606
19860619,1742.12679012,1743.09787529,1732.41593845,1740.18461979,     718,    3943,198606
19860620,1738.24244945,1742.12679012,1737.27136429,1742.12679012,     417,    3436,198606
19860623,1744.06896046,1746.01113079,1731.44485328,1731.44485328,     528,    3194,198606
19860624,1733.38702362,1734.35810878,1721.73400161,1724.64725711,     463,    2937,198606
19860625,1724.64725711,1726.58942745,1717.84966094,1719.79183128,     278,    2772,198606
19860626,1715.90749061,1719.79183128,1698.42795760,1701.34121310,     601,    2301,198606
19860627,1693.68677707,1700.35108704,1687.02246710,1699.39904276,    1992,    4090,198607
19860630,1699.39904276,1699.39904276,1682.26224569,1682.26224569,    1323,    4419,198607
19860701,1678.45406857,1680.35815713,1675.59793572,1678.45406857,    1747,    4996,198607
19860702,1678.45406857,1697.49495420,1678.45406857,1696.54290992,    1358,    4892,198607
19860703,1700.35108704,1707.96744130,1689.87859995,1697.49495420,    2296,    4563,198607
19860704,1697.49495420,1700.35108704,1688.92655566,1696.54290992,    1355,    4613,198607
19860707,1697.49495420,1703.20721989,1693.68677707,1699.39904276,    1027,    4629,198607
19860708,1695.59086564,1696.54290992,1688.92655566,1693.68677707,    1429,    4639,198607
19860709,1691.78268851,1691.78268851,1684.16633426,1691.78268851,    1070,    4800,198607
19860710,1689.87859995,1694.63882135,1663.22136006,1664.17340434,    1900,    4913,198607
19860711,1663.22136006,1668.93362575,1648.94069583,1659.41318293,    2179,    5215,198607
19860714,1655.60500581,1671.78975859,1648.94069583,1669.88567003,    1481,    4550,198607
19860715,1678.45406857,1685.11837854,1664.17340434,1684.16633426,    2673,    4958,198607
19860716,1684.16633426,1690.83064423,1678.45406857,1680.35815713,    1883,    5015,198607
19860717,1675.59793572,1690.83064423,1671.78975859,1677.50202428,    1202,    4719,198607
19860718,1676.54998000,1687.02246710,1676.54998000,1678.45406857,     971,    3889,198607
19860721,1683.21428997,1696.54290992,1681.31020141,1690.83064423,    1003,    3379,198607
19860722,1693.68677707,1705.11130845,1692.73473279,1700.35108704,    1104,    3253,198607
19860723,1706.06335273,1723.20014980,1704.15926417,1720.34401696,    1327,    3099,198607
19860724,1732.72059262,1745.09716828,1732.72059262,1744.14512400,    1371,    2982,198607
19860725,1747.00125685,1756.52169966,1742.24103544,1753.66556682,     880,    2918,198607
19860728,1751.76147825,1765.03958367,1750.81304215,1751.76147825,    1820,    4433,198608
19860729,1771.67863637,1771.67863637,1747.01929775,1771.67863637,    2949,    5029,198608
19860730,1764.09114756,1776.42081688,1761.24583926,1764.09114756,    2654,    5682,198608
19860731,1758.40053096,1772.62707247,1757.45209486,1770.73020027,    2423,    5505,198608
19860801,1778.31768908,1783.05986958,1775.47238077,1781.16299738,    2491,    5897,198608
19860804,1790.64735839,1807.71920820,1788.75048619,1805.82233600,    2999,    6017,198608
19860805,1809.61608040,1809.61608040,1794.44110279,1797.28641109,    3752,    6208,198608
19860806,1796.33797499,1800.13171940,1786.85361398,1797.28641109,    2991,    7186,198608
19860807,1802.02859160,1827.63636632,1802.02859160,1826.68793022,    3527,    7328,198608
19860808,1830.48167462,1841.86290783,1825.73949412,1833.32698293,    3490,    8103,198608
19860811,1825.73949412,1839.96603563,1820.99731361,1834.27541903,    2984,    7481,198608
19860812,1839.96603563,1839.96603563,1818.15200531,1820.99731361,    2612,    7015,198608
19860813,1819.10044141,1829.53323852,1811.51295261,1826.68793022,    3017,    7620,198608
19860814,1835.22385513,1841.86290783,1831.43011072,1834.27541903,    3021,    7898,198608
19860815,1839.96603563,1846.60508834,1832.37854683,1845.65665224,    2866,    7342,198608
19860818,1849.45039664,1858.93475765,1848.50196054,1853.24414104,    2111,    6640,198608
19860819,1846.60508834,1850.39883274,1839.01759953,1839.01759953,    2244,    6324,198608
19860820,1834.27541903,1846.60508834,1832.37854683,1840.91447173,    1371,    5932,198608
19860821,1846.60508834,1850.39883274,1841.86290783,1842.81134393,    1231,    6044,198608
19860822,1842.81134393,1845.65665224,1839.96603563,1843.75978004,     659,    6079,198608
19860826,1824.79105802,1843.57429073,1824.79105802,1824.79105802,    2387,    6918,198609
19860827,1835.12183601,1835.12183601,1823.85189638,1835.12183601,    2894,    7590,198609
19860828,1835.12183601,1840.75680582,1826.66938129,1835.12183601,    2589,    8220,198609
19860829,1835.12183601,1835.12183601,1816.33860330,1817.27776493,    2907,    8863,198609
19860901,1793.79872404,1800.37285549,1787.22459259,1800.37285549,    4660,    9655,198609
19860902,1802.25117876,1818.21692657,1800.37285549,1818.21692657,    3572,    9944,198609
19860903,1817.27776493,1837.93932092,1810.70363348,1832.30435110,    3847,   10565,198609
19860904,1832.30435110,1835.12183601,1820.09524984,1825.73021965,    3067,   10988,198609
19860905,1826.66938129,1852.96590709,1826.66938129,1846.39177564,    5105,   11271,198609
19860908,1850.14842218,1862.35752344,1842.63512910,1844.51345237,    3680,   11251,198609
19860909,1840.75680582,1853.90506872,1837.93932092,1846.39177564,    2913,   12055,198609
19860910,1845.45261400,1855.78339199,1842.63512910,1854.84423036,    2463,   11628,198609
19860911,1859.54003854,1871.74913980,1856.72255363,1863.29668508,    3876,   10583,198609
19860912,1863.29668508,1863.29668508,1841.69596746,1845.45261400,    3845,   10575,198609
19860915,1845.45261400,1851.08758382,1832.30435110,1834.18267437,    2632,    9570,198609
19860916,1837.00015928,1845.45261400,1823.85189638,1824.79105802,    2980,   10053,198609
19860917,1821.97357311,1830.42602783,1814.46028003,1822.91273475,    3657,   10090,198609
19860918,1823.85189638,1829.48686620,1818.21692657,1821.03441148,    2044,    9243,198609
19860922,1820.09524984,1836.06099765,1814.46028003,1835.12183601,    1616,    8120,198609
19860923,1837.93932092,1864.23584671,1837.93932092,1863.29668508,    2824,    8647,198609
19860924,1873.62746307,1885.83656433,1871.74913980,1876.44494798,    2889,    8156,198609
19860925,1878.32327125,1888.65404924,1874.56662471,1876.44494798,    2306,    7520,198609
19860926,1879.29769785,1898.04380955,1866.17541966,1897.10650396,    4095,    9980,198610
19860929,1911.16608774,1928.03758827,1911.16608774,1923.35106034,    5125,   11117,198610
19860930,1921.47644917,1942.09717204,1913.04069891,1933.66142177,    4965,   10932,198610
19861001,1930.84950502,1958.96867257,1927.10028268,1958.03136698,    5452,   11799,198610
19861002,1977.71478427,2015.20700767,1976.77747868,2004.89664623,    3572,    9944,198610
19861003,2021.76814676,2032.07850820,1998.33550714,2023.64275793,    3847,   10565,198610
19861006,2015.20700767,2024.58006352,1986.15053453,1988.02514570,    3067,   10988,198610
19861007,1987.08784012,2054.57384223,1987.08784012,2053.63653665,    5105,   11271,198610
19861008,2125.80906669,2134.24481696,2090.19145446,2108.93756616,    3680,   11251,198610
19861009,2113.62409409,2194.23237439,2110.81217733,2194.23237439,    2913,   12055,198610
19861010,2200.79351349,2225.16345870,2124.87176111,2172.67434594,    2463,   11628,198610
19861014,2153.92823424,2177.36087386,2141.74326164,2144.55517839,    4288,   17068,198610
19861015,2143.61787281,2193.29506881,2133.30751137,2190.48315205,    5670,   16916,198610
19861016,2207.35465258,2224.22615311,2161.42667892,2167.98781802,    5712,   17064,198610
19861017,2155.80284541,2178.29817945,2132.37020579,2135.18212254,    5405,   15494,198610
19861020,2136.11942813,2152.05362307,2090.19145446,2128.62098345,    5300,   14947,198610
19861021,2136.11942813,2150.17901190,2103.31373265,2118.31062201,    3924,   14840,198610
19861023,2113.62409409,2137.99403930,2103.31373265,2137.05673371,    2679,   14839,198610
19861024,2146.42978956,2167.98781802,2141.74326164,2155.80284541,    2125,   11939,198610
19861027,2165.17590126,2202.66812466,2165.17590126,2201.73081907,    2020,   10694,198610
19861028,2198.04637145,2230.62342759,2198.04637145,2199.85620790,    6094,   15937,198611
19861029,2199.85620790,2226.09883646,2171.80374289,2181.75784338,    6681,   17959,198611
19861030,2179.04308870,2179.04308870,2140.13160497,2143.75127788,    7213,   18179,198611
19861031,2139.22668675,2158.22996950,2126.55783158,2153.70537837,    6487,   19302,198611
19861103,2167.27915176,2174.51849757,2077.69224737,2082.21683850,    8051,   12738,198611
19861104,2081.31192027,2099.41028480,2058.68896462,2095.79061189,    8089,   12766,198611
19861105,2098.50536657,2104.83979415,2030.63649960,2036.06600896,    7019,   11950,198611
19861106,2065.92831043,2065.92831043,2008.91846217,2056.87912816,    7419,   11790,198611
19861107,2041.49551832,2074.97749269,2041.49551832,2054.16437348,    5998,   11394,198611
19861110,2045.11519122,2058.68896462,2027.92174492,2049.63978235,    5356,   11294,198611
19861111,2054.16437348,2059.59388284,2027.01682670,2046.02010945,    4843,   11213,198611
19861112,2045.11519122,2081.31192027,2034.25617251,2080.40700204,    4288,   11219,198611
19861113,2079.50208382,2098.50536657,2062.30863752,2067.73814688,    7740,   12665,198611
19861114,2077.69224737,2083.12175672,2045.11519122,2050.54470058,    3814,   10234,198611
19861117,2046.92502768,2061.40371929,2043.30535477,2046.02010945,    2424,    9289,198611
19861118,2042.40043654,2058.68896462,2034.25617251,2057.78404639,    2214,    8705,198611
19861119,2057.78404639,2065.92831043,2039.68568187,2043.30535477,    2426,    8018,198611
19861120,2042.40043654,2058.68896462,2038.78076364,2039.68568187,    1779,    7392,198611
19861121,2044.65476696,2069.51379149,2044.65476696,2067.73814688,    3817,    9468,198612
19861124,2086.38241527,2128.11006358,2086.38241527,2127.22224127,    6098,   10826,198612
19861125,2128.99788588,2164.51077805,2128.99788588,2144.97868736,    7348,   11325,198612
19861126,2144.97868736,2168.94988958,2137.87610892,2160.95948884,    5827,   11076,198612
19861127,2160.95948884,2166.28642266,2128.11006358,2128.11006358,    5491,   11029,198612
19861128,2157.40819962,2192.03326949,2150.30562118,2192.03326949,    7234,   11721,198612
19861201,2241.75131853,2241.75131853,2211.56536019,2215.11664940,    8271,   12450,198612
19861202,2208.90189327,2231.98527319,2197.36020332,2228.43398397,    6187,   11612,198612
19861203,2238.20002932,2242.63914084,2210.67753788,2217.78011632,    6620,   12198,198612
19861204,2198.24802562,2209.78971558,2187.59415797,2200.02367023,    7074,   12708,198612
19861205,2173.38900110,2184.04286875,2160.95948884,2174.27682340,    5713,   12334,198612
19861208,2184.04286875,2197.36020332,2183.15504645,2188.48198027,    3538,   11284,198612
19861209,2192.92109179,2206.23842636,2192.92109179,2202.68713714,    3141,   10808,198612
19861210,2202.68713714,2218.66793862,2195.58455871,2214.22882710,    3969,   10425,198612
19861211,2206.23842636,2237.31220701,2205.35060406,2235.53656240,    5622,   11141,198612
19861212,2239.08785162,2251.51736388,2212.45318249,2212.45318249,    7317,    9558,198612
19861215,2216.89229401,2228.43398397,2200.91149253,2204.46278175,    4174,    7203,198612
19861216,2202.68713714,2210.67753788,2184.04286875,2184.93069105,    3393,    6415,198612
19861217,2185.16680264,2189.49729571,2156.58554839,2159.18384423,    4321,   11103,198701
19861218,2159.18384423,2182.56850680,2146.19236502,2181.70240819,    4662,   11668,198701
19861219,2183.43460541,2206.81926799,2183.43460541,2205.08707076,    5187,   12089,198701
19861222,2217.21245135,2238.86491670,2217.21245135,2237.99881808,    4493,   12137,198701
19861223,2237.99881808,2244.92760700,2217.21245135,2218.94464858,    4981,   12887,198701
19861224,2218.94464858,2239.73101531,2218.07854997,2238.86491670,    2645,   11916,198701
19861229,2243.19540977,2262.24957927,2243.19540977,2250.99029729,    4465,   12791,198701
19861230,2250.99029729,2268.31226957,2242.32931115,2268.31226957,    3775,   12176,198701
19861231,2270.91056541,2273.50886125,2260.51738204,2264.84787511,    3199,   12677,198701
19870102,2264.84787511,2264.84787511,2227.60563472,2228.47173333,    5833,   13813,198701
19870105,2225.87343749,2260.51738204,2214.61415551,2260.51738204,    5499,   13845,198701
19870106,2269.17836818,2279.57155155,2264.84787511,2266.58007234,    6425,   14524,198701
19870107,2269.17836818,2280.43765016,2264.84787511,2270.91056541,    6889,   12931,198701
19870108,2285.63424184,2291.69693214,2237.99881808,2237.99881808,    7618,   11664,198701
19870109,2247.52590284,2262.24957927,2225.00733888,2244.06150838,    6238,   10385,198701
19870112,2265.71397373,2276.10715709,2243.19540977,2274.37495986,    4617,    9985,198701
19870113,2281.64394311,2283.34984512,2230.46688270,2247.52590284,    3933,   11527,198702
19870114,2240.70229478,2255.20246190,2232.17278471,2244.11409881,    3252,   11660,198702
19870115,2260.32016794,2264.58492297,2221.08442163,2238.14344176,    5627,   13206,198702
19870116,2232.17278471,2247.52590284,2217.67261760,2225.34917666,    4159,   13345,198702
19870119,2223.64327465,2223.64327465,2162.23080216,2163.08375317,    6463,   15222,198702
19870120,2131.52456592,2163.08375317,2093.14177061,2160.52490015,   11015,   18213,198702
19870121,2181.84867532,2209.99605854,2165.64260619,2209.99605854,    8779,   18443,198702
19870122,2210.84900955,2215.96671559,2189.52523438,2204.87835250,    5593,   14666,198702
19870123,2209.14310753,2209.99605854,2176.73096927,2182.70162632,    5433,   15242,198702
19870126,2172.46621424,2179.28982230,2147.73063504,2172.46621424,    7275,   16972,198702
19870127,2179.28982230,2196.34884243,2179.28982230,2192.93703840,    5762,   15999,198702
19870128,2209.14310753,2225.34917666,2204.02540149,2222.79032364,    3848,   17568,198702
19870202,2233.02573572,2239.84934378,2220.23147062,2233.87868673,    4970,   16327,198702
19870203,2235.58458874,2255.20246190,2233.02573572,2244.11409881,    7815,   16359,198702
19870204,2247.52590284,2260.32016794,2240.70229478,2259.46721693,    5839,   12746,198702
19870205,2264.58492297,2277.37918807,2254.34951089,2257.76131492,    6947,   12089,198702
19870206,2255.20246190,2286.76164915,2244.96704982,2285.90869814,    5333,   10858,198702
19870209,2296.14411022,2318.32083640,2295.29115922,2311.49722834,    5355,   10608,198702
19870210,2318.98268909,2318.98268909,2297.13719999,2306.37952230,    3427,   12901,198703
19870211,2297.13719999,2346.70965603,2293.77635552,2341.66838931,    4826,   14016,198703
19870212,2354.27155610,2354.27155610,2323.18374469,2353.43134498,    4732,   14610,198703
19870213,2352.59113386,2352.59113386,2312.26100014,2331.58585588,    4525,   15005,198703
19870216,2319.82290021,2360.99324505,2308.05994454,2357.63240058,    5343,   16177,198703
