2017-12-27 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-27 00:00:00,Close2017-12-27 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-12-27 00:00:00,LastSRUN,SRUN2017-12-27 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-26 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-26 00:00:00,0.5SIG2017-12-22 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-26 00:00:00,0.75SIG2017-12-22 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-26 00:00:00,1SIG2017-12-22 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH8,78.95,1.218,0.0196306341211,1.0,-1.0,-1.0,1.0,1.0,45.0,2017-10-20,609.0,1.0,1.0,1.0,39475.0,1.0,0.0196306341211,78.95,soft,1.0,1.0,2017-10-20,1.0,1.0,46.0,46.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,1.0,,0,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
CU,@EUH8,1.19695,0.0065759245,0.00238673477933,1.0,-1.0,-1.0,1.0,-1.0,9.0,2017-12-12,821.9905625,1.0,1.0,1.0,149618.75,1.0,0.00238673477933,1.19695,currency,1.0,1.0,2017-12-12,-1.0,-1.0,-22.0,-22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,357.100274265,357.100274265,357.100274265,-357.100274265,357.100274265,-357.100274265,357.100274265,-357.100274265,357.100274265,-357.100274265,-357.100274265,357.100274265,-357.100274265,357.100274265,357.100274265,-357.100274265,-357.100274265,357.100274265,-357.100274265,357.100274265,-357.100274265,-357.100274265,357.100274265,-357.100274265,-357.100274265,0.0,357.100274265,-357.100274265,357.100274265,0.0,357.100274265,-357.100274265,357.100274265,0.0,357.100274265
DX,@DXH8,92.612,0.418253608,-0.00203661598474,-1.0,-1.0,-1.0,-1.0,1.0,21.0,2017-11-24,418.253608,2.0,1.0,1.0,92612.0,1.0,-0.00203661598474,92.612,currency,-1.0,-1.0,2017-12-12,-1.0,-1.0,-10.0,-10.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBL,BDH8,162.29,0.5871905315,0.00321444025468,1.0,-1.0,-1.0,-1.0,1.0,11.0,2017-12-07,698.1108229,1.0,1.0,1.0,192946.581,0.841113634452,0.00321444025468,162.29,rates,-1.0,1.0,2017-12-07,-1.0,-1.0,12.0,12.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,2.0,0.0,,-1.0,2.0,0.0,,-1.0,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
EBM,BLH8,131.69,0.2302505305,0.000759936165362,1.0,-1.0,1.0,-1.0,1.0,11.0,2017-12-07,273.744855711,3.0,1.0,1.0,156566.241,0.841113634452,0.000759936165362,131.69,rates,-1.0,1.0,2017-12-07,1.0,1.0,12.0,12.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,2.0,0.0,,-1.0,2.0,0.0,,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
EBS,EZH8,111.96,0.0549884635,8.9325591782e-05,1.0,-1.0,1.0,-1.0,1.0,11.0,2017-12-07,65.3757842552,15.0,3.0,3.0,133109.244,0.841113634452,8.9325591782e-05,111.96,rates,-1.0,1.0,2017-12-07,1.0,1.0,12.0,12.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,2.0,0.0,,-1.0,2.0,0.0,,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
ED,@EDZ8,97.85,0.019201205,0.000255558395093,1.0,-1.0,-1.0,-1.0,1.0,68.0,2017-09-19,48.0030125,20.0,5.0,5.0,244625.0,1.0,0.000255558395093,97.85,rates,-1.0,1.0,2017-09-19,1.0,1.0,69.0,69.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
EMD,@EMDH8,1909.3,17.029308808,-0.000523477987751,-1.0,1.0,1.0,1.0,-1.0,6.0,2017-12-15,1702.9308808,1.0,1.0,1.0,190930.0,1.0,-0.000523477987751,1909.3,index,1.0,1.0,2017-12-15,-1.0,-1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-99.9476522012,99.9476522012,-99.9476522012,99.9476522012,-99.9476522012,99.9476522012,-99.9476522012,99.9476522012,-99.9476522012,-99.9476522012,-99.9476522012,-99.9476522012,99.9476522012,99.9476522012,99.9476522012,99.9476522012,99.9476522012,-99.9476522012,99.9476522012,-99.9476522012,99.9476522012,99.9476522012,99.9476522012,99.9476522012,99.9476522012,99.9476522012,-99.9476522012,-99.9476522012,-99.9476522012,-99.9476522012,-0.0,99.9476522012,-99.9476522012,-0.0,99.9476522012
ES,@ESH8,2685.5,18.097573875,-0.00055824339412,-1.0,1.0,-1.0,1.0,-1.0,50.0,2017-10-13,904.87869375,1.0,1.0,1.0,134275.0,1.0,-0.00055824339412,2685.5,index,1.0,1.0,2017-10-13,-1.0,-1.0,51.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-74.9581317454,74.9581317454,-74.9581317454,74.9581317454,-74.9581317454,74.9581317454,-74.9581317454,74.9581317454,-74.9581317454,-74.9581317454,74.9581317454,-74.9581317454,74.9581317454,74.9581317454,-74.9581317454,74.9581317454,74.9581317454,-74.9581317454,74.9581317454,-74.9581317454,74.9581317454,74.9581317454,74.9581317454,74.9581317454,74.9581317454,74.9581317454,-74.9581317454,74.9581317454,-74.9581317454,-0.0,-0.0,74.9581317454,-74.9581317454,-0.0,74.9581317454
FC,@GFH8,141.725,2.6181779955,0.00265298903431,1.0,-1.0,1.0,-1.0,1.0,-8.0,2017-12-13,1309.08899775,1.0,1.0,1.0,70862.5,1.0,0.00265298903431,141.725,meat,1.0,-1.0,2017-12-13,1.0,1.0,-9.0,-9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,187.997435444,187.997435444,187.997435444,-187.997435444,187.997435444,-187.997435444,-187.997435444,187.997435444,187.997435444,-187.997435444,187.997435444,-187.997435444,187.997435444,187.997435444,-187.997435444,187.997435444,187.997435444,-187.997435444,187.997435444,-187.997435444,187.997435444,187.997435444,-187.997435444,187.997435444,187.997435444,0.0,187.997435444,187.997435444,-187.997435444,0.0,0.0,-187.997435444,0.0,187.997435444,-187.997435444
FCH,MTF8,5368.0,53.114244587,0.000932314003356,1.0,1.0,1.0,1.0,1.0,27.0,2017-11-15,631.475253895,1.0,1.0,1.0,63820.152,0.841113634452,0.000932314003356,5368.0,index,1.0,1.0,2017-11-15,1.0,1.0,28.0,28.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FDX,DXMH8,13076.5,151.722578471,0.000382511570975,1.0,-1.0,-1.0,-1.0,1.0,-4.0,2017-12-18,901.914867721,1.0,1.0,1.0,77733.25425,0.841113634452,0.000382511570975,13076.5,index,1.0,1.0,2017-12-18,1.0,1.0,-5.0,-5.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,2.0,0.0,,-1.0,2.0,0.0,,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FEI,IEZ8,100.25,0.009744816,0.0,1.0,1.0,-1.0,1.0,1.0,-16.0,2017-11-30,28.964029356,34.0,8.0,8.0,297968.0625,0.841113634452,0.0,100.25,rates,-1.0,1.0,2017-11-30,1.0,1.0,-17.0,-17.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FFI,LFH8,7560.0,64.89163666,0.00411741267101,1.0,1.0,-1.0,1.0,1.0,15.0,2017-12-01,869.483039607,1.0,1.0,1.0,101296.44,0.746324352564,0.00411741267101,7560.0,index,1.0,1.0,2017-12-01,1.0,1.0,16.0,16.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FLG,LGH8,125.34,0.602,0.00593900481541,1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2017-12-18,806.6198,1.0,1.0,1.0,167943.066,0.746324352564,0.00593900481541,125.34,rates,-1.0,1.0,2017-12-18,-1.0,-1.0,-5.0,-5.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
FSS,LLM8,99.33,0.011992763,0.000100684655659,1.0,1.0,1.0,-1.0,-1.0,-27.0,2017-11-15,20.0863789296,49.0,12.0,12.0,166365.33375,0.746324352564,0.000100684655659,99.33,rates,-1.0,-1.0,2017-11-15,1.0,1.0,-28.0,-28.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,-1.0,0,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
