2017-12-06 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-06 00:00:00,Close2017-12-06 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-12-06 00:00:00,LastSRUN,SRUN2017-12-06 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-05 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-05 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-05 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-05 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.317,0.0245077685,-0.0301914580265,-1.0,-1.0,1.0,-1.0,1.0,-20.0,2017-11-06,710.7252865,1.0,1.0,1.0,38193.0,1.0,-0.0301914580265,1.317,energy,1.0,1.0,2017-11-06,1.0,1.0,-21.0,-21.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
AD,@ADZ7,0.756,0.004895,-0.00591715976331,-1.0,1.0,1.0,-1.0,-1.0,-10.0,2017-11-20,489.5,2.0,1.0,1.0,75600.0,1.0,-0.00591715976331,0.756,currency,1.0,1.0,2017-11-20,-1.0,-1.0,-11.0,-11.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,-894.674556213,894.674556213,-894.674556213,894.674556213,-894.674556213,894.674556213,-894.674556213,894.674556213,-894.674556213,-894.674556213,-894.674556213,894.674556213,-894.674556213,894.674556213,894.674556213,894.674556213,894.674556213,-894.674556213,894.674556213,-894.674556213,-894.674556213,894.674556213,894.674556213,-0.0,-0.0,894.674556213,-894.674556213,-894.674556213,-894.674556213,-894.674556213,-0.0,894.674556213,-894.674556213,-894.674556213,894.674556213
AEX,AEXZ7,542.8,5.44490751,-0.000460362765859,-1.0,-1.0,1.0,-1.0,1.0,-21.0,2017-11-06,1284.56257976,1.0,1.0,1.0,128057.376,0.847744998305,-0.000460362765859,542.8,index,1.0,1.0,2017-11-06,1.0,1.0,-22.0,-22.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
BO,@BOF8,33.17,0.500670405,-0.00985074626866,-1.0,-1.0,1.0,-1.0,-1.0,-18.0,2017-11-08,300.402243,3.0,1.0,1.0,19902.0,1.0,-0.00985074626866,33.17,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-19.0,-19.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-588.148656716,588.148656716,-588.148656716,588.148656716,-588.148656716,588.148656716,-588.148656716,588.148656716,-588.148656716,588.148656716,-588.148656716,588.148656716,-588.148656716,-588.148656716,588.148656716,588.148656716,588.148656716,-588.148656716,588.148656716,-588.148656716,-588.148656716,588.148656716,-588.148656716,-588.148656716,-588.148656716,-588.148656716,-588.148656716,-588.148656716,-588.148656716,-588.148656716,-588.148656716,588.148656716,-588.148656716,-588.148656716,-588.148656716
BP,@BPZ7,1.3379,0.0098,-0.00498289454113,-1.0,1.0,1.0,1.0,1.0,11.0,2017-11-17,612.5,1.0,1.0,1.0,83618.75,1.0,-0.00498289454113,1.3379,currency,1.0,1.0,2017-11-17,1.0,1.0,12.0,12.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-416.663412911,416.663412911,416.663412911,-416.663412911,-416.663412911,416.663412911,-416.663412911,416.663412911,-416.663412911,-416.663412911,-416.663412911,-416.663412911,416.663412911,416.663412911,416.663412911,-416.663412911,-416.663412911,416.663412911,-416.663412911,416.663412911,416.663412911,-416.663412911,416.663412911,-0.0,416.663412911,416.663412911,-416.663412911,-416.663412911,-416.663412911,-416.663412911,-0.0,-416.663412911,-0.0,-0.0,416.663412911
C,@CH8,352.75,4.2774331355,-0.00282685512367,-1.0,-1.0,1.0,-1.0,1.0,-55.0,2017-09-18,213.871656775,4.0,1.0,1.0,17637.5,1.0,-0.00282685512367,352.75,grain,1.0,1.0,2017-09-18,1.0,1.0,-56.0,-56.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-199.434628975,199.434628975,-199.434628975,199.434628975,-199.434628975,199.434628975,-199.434628975,199.434628975,-199.434628975,199.434628975,-199.434628975,199.434628975,-199.434628975,-199.434628975,199.434628975,-199.434628975,-199.434628975,199.434628975,-199.434628975,199.434628975,-199.434628975,-199.434628975,199.434628975,-199.434628975,-199.434628975,-0.0,-199.434628975,-199.434628975,199.434628975,-0.0,-0.0,199.434628975,-0.0,-199.434628975,199.434628975
CC,@CCH8,1906.0,42.8,-0.0134575569358,-1.0,-1.0,1.0,-1.0,-1.0,-16.0,2017-11-10,428.0,2.0,1.0,1.0,19060.0,1.0,-0.0134575569358,1906.0,soft,1.0,1.0,2017-11-10,-1.0,-1.0,-17.0,-17.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CD,@CDZ7,0.78135,0.004975,-0.00793550025394,-1.0,1.0,1.0,1.0,-1.0,3.0,2017-11-21,497.5,2.0,1.0,1.0,78135.0,1.0,-0.00793550025394,0.78135,currency,1.0,1.0,2017-11-30,-1.0,-1.0,4.0,4.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-1240.08062468,1240.08062468,1240.08062468,-1240.08062468,-1240.08062468,1240.08062468,-1240.08062468,1240.08062468,-1240.08062468,-1240.08062468,-1240.08062468,-1240.08062468,1240.08062468,1240.08062468,1240.08062468,1240.08062468,1240.08062468,-1240.08062468,-1240.08062468,1240.08062468,1240.08062468,-1240.08062468,-1240.08062468,-1240.08062468,-0.0,-0.0,-1240.08062468,-1240.08062468,-1240.08062468,-1240.08062468,-1240.08062468,-1240.08062468,-1240.08062468,1240.08062468,1240.08062468
CGB,CBH8,137.02,0.549797507,0.00439818208474,1.0,1.0,-1.0,1.0,-1.0,17.0,2017-11-09,429.764329712,2.0,1.0,1.0,107105.448292,1.2793,0.00439818208474,137.02,rates,-1.0,1.0,2017-11-09,-1.0,-1.0,18.0,18.0,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
CL,QCLF8,55.96,1.1071776525,-0.0288094411663,-1.0,1.0,-1.0,1.0,1.0,-41.0,2017-10-06,1107.1776525,1.0,1.0,1.0,55960.0,1.0,-0.0288094411663,55.96,energy,1.0,1.0,2017-11-24,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-1612.17632766,1612.17632766,-1612.17632766,1612.17632766,-1612.17632766,1612.17632766,-1612.17632766,1612.17632766,-1612.17632766,-1612.17632766,1612.17632766,-1612.17632766,1612.17632766,1612.17632766,-1612.17632766,-1612.17632766,-1612.17632766,1612.17632766,-1612.17632766,1612.17632766,-1612.17632766,1612.17632766,1612.17632766,1612.17632766,-0.0,1612.17632766,1612.17632766,1612.17632766,1612.17632766,1612.17632766,1612.17632766,-1612.17632766,-1612.17632766,-1612.17632766,1612.17632766
CT,@CTH8,72.72,1.0145,0.00289615225486,1.0,1.0,-1.0,1.0,1.0,31.0,2017-10-20,507.25,1.0,1.0,1.0,36360.0,1.0,0.00289615225486,72.72,soft,1.0,1.0,2017-10-20,1.0,1.0,32.0,32.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CU,@EUZ7,1.17985,0.00746,-0.00207223208999,-1.0,-1.0,-1.0,-1.0,1.0,-19.0,2017-11-07,932.5,1.0,1.0,1.0,147481.25,1.0,-0.00207223208999,1.17985,currency,1.0,1.0,2017-11-24,1.0,1.0,8.0,8.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-305.615378922,305.615378922,305.615378922,-305.615378922,-305.615378922,305.615378922,-305.615378922,305.615378922,-305.615378922,305.615378922,305.615378922,305.615378922,-305.615378922,-305.615378922,-305.615378922,-305.615378922,-305.615378922,305.615378922,-305.615378922,305.615378922,-305.615378922,-305.615378922,-305.615378922,-305.615378922,-305.615378922,-305.615378922,305.615378922,-305.615378922,-305.615378922,-0.0,-305.615378922,-305.615378922,305.615378922,-305.615378922,305.615378922
DX,@DXZ7,93.582,0.46275,0.00265712387769,1.0,-1.0,-1.0,-1.0,1.0,-22.0,2017-11-03,462.75,2.0,1.0,1.0,93582.0,1.0,0.00265712387769,93.582,currency,-1.0,-1.0,2017-11-03,1.0,1.0,-23.0,-23.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
EBL,BDH8,163.52,0.5211266545,0.00220642314293,1.0,1.0,1.0,1.0,-1.0,16.0,2017-11-13,614.721001648,1.0,1.0,1.0,192888.192,0.847744998305,0.00220642314293,163.52,rates,-1.0,1.0,2017-11-13,-1.0,-1.0,17.0,17.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
EBM,BLH8,132.65,0.184703765,0.00151000377501,1.0,1.0,-1.0,1.0,-1.0,18.0,2017-11-09,217.876561194,4.0,1.0,1.0,156473.94,0.847744998305,0.00151000377501,132.65,rates,-1.0,1.0,2017-11-29,-1.0,-1.0,5.0,5.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
EBS,EZH8,112.19,0.036464142,0.000401266217843,1.0,1.0,-1.0,1.0,-1.0,7.0,2017-11-24,43.0131019032,23.0,5.0,5.0,132339.324,0.847744998305,0.000401266217843,112.19,rates,-1.0,1.0,2017-11-29,-1.0,-1.0,-5.0,-5.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
ED,@EDZ7,98.425,0.009375,-2.53994056539e-05,-1.0,1.0,1.0,1.0,-1.0,54.0,2017-09-19,23.4375,42.0,10.0,10.0,246062.5,1.0,-2.53994056539e-05,98.425,rates,-1.0,1.0,2017-09-19,-1.0,-1.0,55.0,55.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
EMD,@EMDZ7,1870.9,17.69,-0.00431080361895,-1.0,1.0,-1.0,1.0,-1.0,37.0,2017-10-12,1769.0,1.0,1.0,1.0,187090.0,1.0,-0.00431080361895,1870.9,index,1.0,1.0,2017-10-12,-1.0,-1.0,38.0,38.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-806.508249069,806.508249069,806.508249069,-806.508249069,-806.508249069,806.508249069,-806.508249069,806.508249069,-806.508249069,-806.508249069,806.508249069,-806.508249069,806.508249069,806.508249069,-806.508249069,806.508249069,806.508249069,-806.508249069,-806.508249069,806.508249069,806.508249069,-806.508249069,-806.508249069,-806.508249069,-0.0,-0.0,-806.508249069,-806.508249069,-806.508249069,-806.508249069,-806.508249069,-806.508249069,-806.508249069,806.508249069,806.508249069
ES,@ESZ7,2629.25,20.05,0.000380481308856,1.0,-1.0,-1.0,-1.0,-1.0,36.0,2017-10-13,1002.5,1.0,1.0,1.0,131462.5,1.0,0.000380481308856,2629.25,index,1.0,1.0,2017-10-13,-1.0,-1.0,37.0,37.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,50.0190240654,50.0190240654,-50.0190240654,50.0190240654,50.0190240654,-50.0190240654,50.0190240654,-50.0190240654,50.0190240654,-50.0190240654,-50.0190240654,-50.0190240654,50.0190240654,50.0190240654,50.0190240654,-50.0190240654,-50.0190240654,50.0190240654,50.0190240654,-50.0190240654,-50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,50.0190240654,0.0,0.0,50.0190240654
