2018-01-04 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2018-01-04 00:00:00,Close2018-01-04 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2018-01-04 00:00:00,LastSRUN,SRUN2018-01-04 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2018-01-03 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2018-01-03 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2018-01-03 00:00:00,1LastSAFEf,1finalQTY,1SIG2018-01-03 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACG8,1.322,0.0246542805,-0.0178306092125,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,2017-12-15,714.9741345,1.0,1.0,1.0,38338.0,1.0,-0.0178306092125,1.322,energy,1.0,1.0,2017-12-15,-1.0,-1.0,20.0,20.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
AD,@ADH8,0.7864,0.004334479,0.00318918229366,1.0,1.0,-1.0,1.0,1.0,9.0,2017-12-19,433.4479,2.0,1.0,1.0,78640.0,1.0,0.00318918229366,0.7864,currency,1.0,1.0,2017-12-19,1.0,1.0,10.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,501.594591147,501.594591147,501.594591147,-501.594591147,501.594591147,-501.594591147,501.594591147,-501.594591147,501.594591147,501.594591147,-501.594591147,501.594591147,-501.594591147,-501.594591147,501.594591147,501.594591147,501.594591147,-501.594591147,501.594591147,-501.594591147,501.594591147,-501.594591147,-501.594591147,-501.594591147,0.0,-501.594591147,-501.594591147,-501.594591147,-501.594591147,-501.594591147,-501.594591147,501.594591147,501.594591147,501.594591147,-501.594591147
AEX,AEXF8,553.95,4.5174002895,0.00855712335002,1.0,-1.0,-1.0,-1.0,-1.0,-9.0,2017-12-18,1090.31973387,1.0,1.0,1.0,133701.372,0.828637719589,0.00855712335002,553.95,index,1.0,1.0,2017-12-18,-1.0,-1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
BO,@BOH8,33.87,0.4772712195,-0.000884955752212,-1.0,-1.0,1.0,-1.0,-1.0,-3.0,2017-11-30,286.3627317,3.0,1.0,1.0,20322.0,1.0,-0.000884955752212,33.87,grain,1.0,1.0,2017-12-28,-1.0,-1.0,-4.0,-4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-53.9522123894,53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,-53.9522123894,53.9522123894,53.9522123894,53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894,53.9522123894,-53.9522123894,-53.9522123894,-53.9522123894
BP,@BPH8,1.3586,0.0087303235,0.00287886616963,1.0,-1.0,-1.0,-1.0,-1.0,2.0,2017-12-12,545.64521875,1.0,1.0,1.0,84912.5,1.0,0.00287886616963,1.3586,currency,1.0,1.0,2017-12-12,-1.0,-1.0,3.0,3.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,244.451723629,244.451723629,-244.451723629,244.451723629,244.451723629,-244.451723629,244.451723629,-244.451723629,244.451723629,-244.451723629,-244.451723629,-244.451723629,244.451723629,244.451723629,244.451723629,-244.451723629,-244.451723629,244.451723629,244.451723629,-244.451723629,-244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,244.451723629,0.0,0.0,244.451723629
C,@CH8,351.0,2.8375,-0.0056657223796,-1.0,-1.0,-1.0,-1.0,1.0,-74.0,2017-09-18,141.875,7.0,1.0,1.0,17550.0,1.0,-0.0056657223796,351.0,grain,1.0,1.0,2017-09-18,1.0,1.0,-75.0,-75.0,-1.0,1.0,1.0,7.0,1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-696.033994334,696.033994334,696.033994334,-696.033994334,-696.033994334,696.033994334,-696.033994334,696.033994334,-696.033994334,696.033994334,696.033994334,696.033994334,-696.033994334,-696.033994334,-696.033994334,-696.033994334,-696.033994334,696.033994334,-696.033994334,696.033994334,-696.033994334,-696.033994334,-696.033994334,-696.033994334,-696.033994334,-696.033994334,696.033994334,-696.033994334,-696.033994334,-0.0,-696.033994334,-696.033994334,696.033994334,-696.033994334,696.033994334
CC,@CCH8,1905.0,54.75,-0.00104876769795,-1.0,1.0,-1.0,1.0,1.0,2.0,2017-12-22,547.5,1.0,1.0,1.0,19050.0,1.0,-0.00104876769795,1905.0,soft,1.0,1.0,2017-12-22,1.0,1.0,3.0,3.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
CD,@CDH8,0.80105,0.0048218315,0.00338197532411,1.0,1.0,-1.0,1.0,-1.0,21.0,2017-12-19,482.18315,2.0,1.0,1.0,80105.0,1.0,0.00338197532411,0.80105,currency,1.0,1.0,2017-12-19,-1.0,-1.0,22.0,22.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,541.826266675,541.826266675,-541.826266675,541.826266675,541.826266675,-541.826266675,541.826266675,-541.826266675,541.826266675,541.826266675,-541.826266675,541.826266675,-541.826266675,-541.826266675,541.826266675,-541.826266675,-541.826266675,541.826266675,541.826266675,-541.826266675,-541.826266675,541.826266675,541.826266675,541.826266675,0.0,0.0,541.826266675,541.826266675,541.826266675,541.826266675,541.826266675,541.826266675,541.826266675,-541.826266675,-541.826266675
CGB,CBH8,134.42,0.5345,-0.00289296046287,-1.0,-1.0,1.0,-1.0,1.0,16.0,2017-12-07,427.942353883,2.0,1.0,1.0,107622.097678,1.249,-0.00289296046287,134.42,rates,-1.0,1.0,2017-12-07,1.0,1.0,17.0,17.0,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
CL,QCLG8,62.01,0.9054550355,0.00616582833036,1.0,1.0,-1.0,1.0,-1.0,16.0,2017-12-08,905.4550355,1.0,1.0,1.0,62010.0,1.0,0.00616582833036,62.01,energy,1.0,1.0,2017-12-08,-1.0,-1.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,382.343014766,382.343014766,382.343014766,-382.343014766,382.343014766,-382.343014766,382.343014766,-382.343014766,382.343014766,382.343014766,-382.343014766,382.343014766,-382.343014766,-382.343014766,382.343014766,-382.343014766,-382.343014766,382.343014766,-382.343014766,382.343014766,-382.343014766,-382.343014766,-382.343014766,-382.343014766,-382.343014766,-382.343014766,382.343014766,-382.343014766,382.343014766,0.0,0.0,-382.343014766,382.343014766,0.0,-382.343014766
