2017-11-14 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-14 00:00:00,Close2017-11-14 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-11-14 00:00:00,LastSRUN,SRUN2017-11-14 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-13 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-13 00:00:00,0.5SIG2017-11-10 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-13 00:00:00,0.75SIG2017-11-10 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-13 00:00:00,1SIG2017-11-10 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH8,68.65,0.9881290985,-0.00406209197737,-1.0,-1.0,-1.0,-1.0,1.0,16.0,2017-10-20,494.06454925,2.0,1.0,1.0,34325.0,1.0,-0.00406209197737,68.65,soft,1.0,1.0,2017-10-20,1.0,1.0,17.0,17.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
CU,@EUZ7,1.1815,0.0070875,0.0107793652152,1.0,1.0,1.0,1.0,-1.0,23.0,2017-10-11,885.9375,1.0,1.0,1.0,147687.5,1.0,0.0107793652152,1.1815,currency,1.0,1.0,2017-11-07,-1.0,-1.0,-5.0,-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,1591.97750021,1591.97750021,1591.97750021,-1591.97750021,1591.97750021,-1591.97750021,1591.97750021,-1591.97750021,1591.97750021,1591.97750021,1591.97750021,1591.97750021,-1591.97750021,-1591.97750021,-1591.97750021,-1591.97750021,-1591.97750021,1591.97750021,-1591.97750021,1591.97750021,-1591.97750021,-1591.97750021,-1591.97750021,-1591.97750021,-1591.97750021,-1591.97750021,1591.97750021,1591.97750021,1591.97750021,1591.97750021,0.0,-1591.97750021,1591.97750021,0.0,-1591.97750021
DX,@DXZ7,93.723,0.47335,-0.00704538712548,-1.0,-1.0,-1.0,1.0,1.0,23.0,2017-10-11,473.35,2.0,1.0,1.0,93723.0,1.0,-0.00704538712548,93.723,currency,-1.0,-1.0,2017-11-03,1.0,1.0,-7.0,-7.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,1.0,,0,1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBL,BDZ7,162.39,0.546,0.00191263573544,1.0,1.0,1.0,-1.0,1.0,-3.0,2017-10-25,644.0616,1.0,1.0,1.0,191555.244,0.847744998305,0.00191263573544,162.39,rates,-1.0,1.0,2017-11-08,1.0,1.0,-4.0,-4.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
EBM,BLZ7,131.69,0.187,0.000379823761775,1.0,-1.0,1.0,-1.0,-1.0,13.0,2017-10-25,220.5852,4.0,1.0,1.0,155341.524,0.847744998305,0.000379823761775,131.69,rates,-1.0,1.0,2017-10-25,-1.0,-1.0,14.0,14.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
EBS,EZZ7,112.26,0.03575,0.0,1.0,1.0,-1.0,1.0,1.0,20.0,2017-10-16,42.1707,23.0,5.0,5.0,132421.896,0.847744998305,0.0,112.26,rates,-1.0,1.0,2017-10-16,1.0,1.0,21.0,21.0,-1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
ED,@EDZ7,98.4675,0.01075,0.0,1.0,-1.0,1.0,-1.0,-1.0,39.0,2017-09-19,26.875,37.0,9.0,9.0,246168.75,1.0,0.0,98.4675,rates,-1.0,1.0,2017-09-19,-1.0,-1.0,40.0,40.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
EMD,@EMDZ7,1826.6,15.025,-0.00114835675617,-1.0,1.0,1.0,1.0,1.0,22.0,2017-10-12,1502.5,1.0,1.0,1.0,182660.0,1.0,-0.00114835675617,1826.6,index,1.0,1.0,2017-10-12,1.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-209.758845081,209.758845081,-209.758845081,209.758845081,-209.758845081,209.758845081,-209.758845081,209.758845081,-209.758845081,-209.758845081,-209.758845081,-209.758845081,209.758845081,209.758845081,209.758845081,-209.758845081,-209.758845081,209.758845081,-209.758845081,209.758845081,-209.758845081,-209.758845081,209.758845081,-209.758845081,-209.758845081,-0.0,-209.758845081,-209.758845081,209.758845081,-0.0,209.758845081,-209.758845081,-209.758845081,-209.758845081,209.758845081
ES,@ESZ7,2578.0,14.975,-0.00154918667699,-1.0,1.0,1.0,1.0,1.0,21.0,2017-10-13,748.75,1.0,1.0,1.0,128900.0,1.0,-0.00154918667699,2578.0,index,1.0,1.0,2017-10-13,1.0,1.0,22.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-199.690162665,199.690162665,-199.690162665,199.690162665,-199.690162665,199.690162665,-199.690162665,199.690162665,-199.690162665,-199.690162665,-199.690162665,-199.690162665,199.690162665,199.690162665,199.690162665,-199.690162665,-199.690162665,199.690162665,-199.690162665,199.690162665,-199.690162665,-199.690162665,199.690162665,-199.690162665,-199.690162665,-0.0,-199.690162665,-199.690162665,199.690162665,-0.0,199.690162665,-199.690162665,-199.690162665,-199.690162665,199.690162665
FC,@GFF8,153.9,2.65875,-0.0195891065456,-1.0,1.0,-1.0,1.0,1.0,-30.0,2017-10-02,1329.375,1.0,1.0,1.0,76950.0,1.0,-0.0195891065456,153.9,meat,1.0,-1.0,2017-11-03,1.0,1.0,7.0,7.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-1507.38174869,1507.38174869,1507.38174869,-1507.38174869,-1507.38174869,1507.38174869,1507.38174869,-1507.38174869,-1507.38174869,-1507.38174869,1507.38174869,-1507.38174869,1507.38174869,1507.38174869,-1507.38174869,-1507.38174869,-1507.38174869,1507.38174869,-1507.38174869,1507.38174869,1507.38174869,-1507.38174869,1507.38174869,-0.0,1507.38174869,1507.38174869,1507.38174869,-1507.38174869,-1507.38174869,-0.0,-0.0,-1507.38174869,-0.0,-0.0,1507.38174869
FCH,MTZ7,5309.5,44.425,-0.00487302033549,-1.0,1.0,1.0,-1.0,1.0,-6.0,2017-11-03,524.0373,1.0,1.0,1.0,62630.862,0.847744998305,-0.00487302033549,5309.5,index,1.0,1.0,2017-11-03,1.0,1.0,-7.0,-7.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
FDX,DXMZ7,13033.0,126.7,-0.00416427889207,-1.0,-1.0,1.0,-1.0,1.0,-6.0,2017-11-03,747.2766,1.0,1.0,1.0,76868.634,0.847744998305,-0.00416427889207,13033.0,index,1.0,1.0,2017-11-03,1.0,1.0,-7.0,-7.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FEI,IEM8,100.315,0.006999925,4.9845479015e-05,1.0,1.0,1.0,1.0,-1.0,17.0,2017-10-19,20.642778825,48.0,12.0,12.0,295828.935,0.847744998305,4.9845479015e-05,100.315,rates,-1.0,1.0,2017-10-19,-1.0,-1.0,18.0,18.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
FFI,LFZ7,7393.0,56.5,-0.000810920394648,-1.0,-1.0,1.0,-1.0,1.0,-5.0,2017-11-06,743.8225,1.0,1.0,1.0,97328.845,0.759589821496,-0.000810920394648,7393.0,index,1.0,1.0,2017-11-06,1.0,1.0,-6.0,-6.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FLG,LGZ7,124.6,0.5705,0.00136623000884,1.0,1.0,1.0,1.0,1.0,-3.0,2017-10-25,751.06325,1.0,1.0,1.0,164035.9,0.759589821496,0.00136623000884,124.6,rates,-1.0,1.0,2017-11-08,1.0,1.0,-4.0,-4.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FSS,LLZ7,99.465,0.0135,0.000100547986527,1.0,-1.0,-1.0,-1.0,-1.0,-6.0,2017-11-03,22.2159375,45.0,11.0,11.0,163682.090625,0.759589821496,0.000100547986527,99.465,rates,-1.0,-1.0,2017-11-03,-1.0,-1.0,-7.0,-7.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
