2017-12-26 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-26 00:00:00,Close2017-12-26 00:00:00,group,RiskOn,Custom,PC2017-12-22 00:00:00,Close2017-12-22 00:00:00,vSTART,LastSEA,SEA2017-12-26 00:00:00,LastSRUN,SRUN2017-12-26 00:00:00,SEA2017-12-22 00:00:00,SRUN2017-12-22 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-25 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-22 00:00:00,0.5SIG2017-12-25 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-22 00:00:00,0.75SIG2017-12-25 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-22 00:00:00,1SIG2017-12-25 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FCH,MTF8,5363.0,54.559615384,,-1.0,1.0,1.0,1.0,1.0,27.0,2017-11-15,647.295276916,1.0,1.0,1.0,63626.632,0.842886041807,,,index,1.0,1.0,-0.00408542246982,5363.0,2017-11-15,1.0,,27.0,,1.0,27.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDX,DXMH8,13071.5,154.319700534,,-1.0,-1.0,-1.0,-1.0,1.0,-4.0,2017-12-18,915.424463568,1.0,1.0,1.0,77540.138,0.842886041807,,,index,1.0,1.0,-0.00206130472955,13071.5,2017-12-18,1.0,,-4.0,,1.0,-4.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEI,IEZ8,100.25,0.008994492,,-1.0,1.0,-1.0,1.0,1.0,-16.0,2017-11-30,26.677663272,37.0,9.0,9.0,297341.5,0.842886041807,,,rates,-1.0,1.0,-4.98405083186e-05,100.25,2017-11-30,1.0,,-16.0,,1.0,-16.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFI,LFH8,7529.0,66.9073531365,,-1.0,1.0,-1.0,1.0,1.0,15.0,2017-12-01,894.818940848,1.0,1.0,1.0,100692.846,0.74771945566,,,index,1.0,1.0,-0.00172368072129,7529.0,2017-12-01,1.0,,15.0,,1.0,15.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLG,LGH8,124.6,0.595,,1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2017-12-18,795.753,1.0,1.0,1.0,166640.04,0.74771945566,,,rates,-1.0,1.0,0.0018493205757,124.6,2017-12-18,-1.0,,-4.0,,-1.0,-4.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSS,LLM8,99.32,0.010742361,,1.0,1.0,1.0,-1.0,-1.0,-27.0,2017-11-15,17.9585420017,55.0,13.0,13.0,166038.21,0.74771945566,,,rates,-1.0,-1.0,0.0,99.32,2017-11-15,-1.0,,-27.0,,-1.0,-27.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,-1.0,,0,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FV,@FVH8,115.9609375,0.236328125,0.000606714304975,1.0,-1.0,1.0,-1.0,-1.0,56.0,2017-10-04,236.328125,4.0,1.0,1.0,115960.9375,1.0,0.000606714304975,115.9609375,rates,-1.0,1.0,,,2017-10-04,1.0,1.0,57.0,57.0,,,-1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,,2.0,4.0,-1.0,,2.0,4.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,281.420638398,281.420638398,-281.420638398,281.420638398,-281.420638398,281.420638398,281.420638398,-281.420638398,-281.420638398,-281.420638398,281.420638398,-281.420638398,281.420638398,281.420638398,-281.420638398,-281.420638398,281.420638398,281.420638398,-281.420638398,281.420638398,-281.420638398,281.420638398,281.420638398,281.420638398,0.0,281.420638398,281.420638398,281.420638398,281.420638398,281.420638398,281.420638398,-281.420638398,-281.420638398,-281.420638398,281.420638398
GC,QGCG8,1287.5,11.38,0.00680325304973,1.0,-1.0,-1.0,1.0,-1.0,6.0,2017-12-14,1138.0,1.0,1.0,1.0,128750.0,1.0,0.00680325304973,1287.5,metal,-1.0,1.0,,,2017-12-14,1.0,1.0,7.0,7.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,875.918830153,875.918830153,875.918830153,-875.918830153,-875.918830153,875.918830153,875.918830153,-875.918830153,-875.918830153,-875.918830153,-875.918830153,875.918830153,-875.918830153,875.918830153,875.918830153,-875.918830153,875.918830153,875.918830153,-875.918830153,875.918830153,-875.918830153,-875.918830153,875.918830153,-875.918830153,-875.918830153,0.0,-875.918830153,-875.918830153,-875.918830153,-875.918830153,0.0,-875.918830153,0.0,-875.918830153,875.918830153
HCM,HHIF8,11680.0,195.51069959,,1.0,1.0,1.0,1.0,1.0,-9.0,2017-12-11,1251.42866024,1.0,1.0,1.0,74761.5694809,7.8115,,,index,1.0,1.0,0.00699300699291,11680.0,2017-12-11,1.0,,-9.0,,1.0,-9.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HG,QHGH8,328.05,5.23,0.0129689671144,1.0,1.0,-1.0,1.0,1.0,-13.0,2017-12-05,1307.5,1.0,1.0,1.0,82012.5,1.0,0.0129689671144,328.05,metal,1.0,1.0,,,2017-12-05,-1.0,-1.0,17.0,17.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,1063.61741547,1063.61741547,1063.61741547,-1063.61741547,1063.61741547,-1063.61741547,1063.61741547,-1063.61741547,1063.61741547,1063.61741547,-1063.61741547,1063.61741547,-1063.61741547,-1063.61741547,1063.61741547,1063.61741547,-1063.61741547,-1063.61741547,1063.61741547,-1063.61741547,1063.61741547,-1063.61741547,-1063.61741547,-1063.61741547,0.0,-1063.61741547,-1063.61741547,-1063.61741547,-1063.61741547,-1063.61741547,-1063.61741547,1063.61741547,1063.61741547,1063.61741547,-1063.61741547
HIC,HSIF8,29658.0,404.070078023,,1.0,1.0,-1.0,1.0,1.0,3.0,2017-12-06,2586.37955593,1.0,1.0,1.0,189835.498944,7.8115,,,index,1.0,1.0,0.00848150418977,29658.0,2017-12-06,1.0,,3.0,,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,QHOG8,2.038,0.0409539035,0.0335209696232,1.0,1.0,1.0,1.0,1.0,10.0,2017-12-08,1720.063947,1.0,1.0,1.0,85596.0,1.0,0.0335209696232,2.038,energy,1.0,1.0,,,2017-12-08,-1.0,-1.0,11.0,11.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,2869.26091587,2869.26091587,2869.26091587,-2869.26091587,2869.26091587,-2869.26091587,2869.26091587,-2869.26091587,2869.26091587,2869.26091587,2869.26091587,2869.26091587,-2869.26091587,-2869.26091587,-2869.26091587,2869.26091587,-2869.26091587,-2869.26091587,2869.26091587,-2869.26091587,2869.26091587,2869.26091587,-2869.26091587,2869.26091587,2869.26091587,0.0,2869.26091587,2869.26091587,-2869.26091587,0.0,-2869.26091587,2869.26091587,2869.26091587,2869.26091587,-2869.26091587
JY,@JYH8,0.88915,0.0051493155,0.00118229929062,1.0,-1.0,1.0,-1.0,-1.0,19.0,2017-11-27,643.6644375,1.0,1.0,1.0,111143.75,1.0,0.00118229929062,0.88915,currency,-1.0,1.0,,,2017-11-27,-1.0,-1.0,20.0,20.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,131.405176782,131.405176782,131.405176782,-131.405176782,-131.405176782,131.405176782,131.405176782,-131.405176782,-131.405176782,-131.405176782,131.405176782,-131.405176782,131.405176782,131.405176782,-131.405176782,-131.405176782,-131.405176782,131.405176782,-131.405176782,131.405176782,131.405176782,-131.405176782,131.405176782,0.0,131.405176782,131.405176782,131.405176782,-131.405176782,-131.405176782,0.0,0.0,-131.405176782,0.0,0.0,131.405176782
KC,@KCH8,122.2,2.4525,0.014950166113,1.0,1.0,-1.0,1.0,-1.0,8.0,2017-12-12,919.6875,1.0,1.0,1.0,45825.0,1.0,0.014950166113,122.2,soft,1.0,1.0,,,2017-12-12,1.0,1.0,9.0,9.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
KW,@KWH8,420.0,6.2875,-0.00532859680284,-1.0,-1.0,-1.0,-1.0,1.0,16.0,2017-11-30,314.375,3.0,1.0,1.0,21000.0,1.0,-0.00532859680284,420.0,grain,1.0,1.0,,,2017-12-12,1.0,1.0,-9.0,-9.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
LB,@LBH8,444.4,7.7937426235,0.00361336946703,1.0,-1.0,-1.0,-1.0,1.0,19.0,2017-11-27,857.311688585,1.0,1.0,1.0,48884.0,1.0,0.00361336946703,444.4,soft,1.0,-1.0,,,2017-11-27,1.0,1.0,20.0,20.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
LC,@LEG8,121.475,1.94875,0.0244570946658,1.0,-1.0,-1.0,-1.0,1.0,-9.0,2017-12-11,779.5,1.0,1.0,1.0,48590.0,1.0,0.0244570946658,121.475,meat,1.0,-1.0,,,2017-12-11,1.0,1.0,20.0,20.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,1188.37022981,1188.37022981,-1188.37022981,1188.37022981,1188.37022981,-1188.37022981,-1188.37022981,1188.37022981,1188.37022981,-1188.37022981,-1188.37022981,-1188.37022981,1188.37022981,1188.37022981,1188.37022981,1188.37022981,1188.37022981,-1188.37022981,1188.37022981,-1188.37022981,1188.37022981,1188.37022981,1188.37022981,1188.37022981,1188.37022981,1188.37022981,-1188.37022981,1188.37022981,1188.37022981,0.0,1188.37022981,1188.37022981,-1188.37022981,1188.37022981,-1188.37022981
LCO,EBH8,66.46,1.2986057505,0.0267264019774,1.0,-1.0,-1.0,-1.0,1.0,15.0,2017-12-06,1298.6057505,1.0,1.0,1.0,66460.0,1.0,0.0267264019774,66.46,energy,1.0,1.0,,,2017-12-06,1.0,1.0,16.0,16.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
LGO,GASG8,600.5,12.1291080845,0.0407279029463,1.0,1.0,-1.0,1.0,1.0,31.0,2017-12-06,1212.91080845,1.0,1.0,1.0,60050.0,1.0,0.0407279029463,600.5,energy,1.0,1.0,,,2017-12-06,1.0,1.0,32.0,32.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
LH,@HEG8,71.525,1.56375,0.0221507681315,1.0,1.0,1.0,1.0,1.0,8.0,2017-12-12,625.5,1.0,1.0,1.0,28610.0,1.0,0.0221507681315,71.525,meat,1.0,-1.0,,,2017-12-12,-1.0,-1.0,9.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,633.733476242,633.733476242,633.733476242,-633.733476242,633.733476242,-633.733476242,-633.733476242,633.733476242,633.733476242,633.733476242,633.733476242,633.733476242,-633.733476242,-633.733476242,-633.733476242,633.733476242,-633.733476242,-633.733476242,633.733476242,-633.733476242,633.733476242,633.733476242,-633.733476242,633.733476242,633.733476242,0.0,633.733476242,633.733476242,-633.733476242,0.0,-633.733476242,633.733476242,633.733476242,633.733476242,-633.733476242
LRC,LRCH8,1712.0,31.5554216865,,1.0,1.0,1.0,1.0,1.0,8.0,2017-12-12,315.554216865,3.0,1.0,1.0,17120.0,1.0,,,soft,1.0,1.0,0.00410557184751,1712.0,2017-12-12,1.0,,8.0,,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,QWH8,385.5,6.06,,-1.0,1.0,-1.0,1.0,1.0,5.0,2017-12-15,303.0,3.0,1.0,1.0,19275.0,1.0,,,soft,1.0,1.0,-0.00361850607392,385.5,2017-12-15,1.0,,5.0,,1.0,5.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM,@MMEH8,1148.8,17.4575792545,-0.000174064403829,-1.0,-1.0,-1.0,1.0,1.0,34.0,2017-12-06,872.878962725,1.0,1.0,1.0,57440.0,1.0,-0.000174064403829,1148.8,index,1.0,1.0,,,2017-12-06,1.0,1.0,35.0,35.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,1.0,,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
MFX,IBF8,10161.3,121.039179913,,-1.0,-1.0,1.0,-1.0,-1.0,23.0,2017-11-21,1436.00883049,1.0,1.0,1.0,120553.6632,0.842886041807,,,index,1.0,1.0,-0.0124113130528,10161.3,2017-11-21,-1.0,,23.0,,-1.0,23.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MP,@PXH8,0.04962,0.0004718025,-0.00819508295023,-1.0,-1.0,1.0,-1.0,-1.0,3.0,2017-11-29,235.90125,4.0,1.0,1.0,24810.0,1.0,-0.00819508295023,0.04962,currency,1.0,1.0,,,2017-12-19,1.0,1.0,4.0,4.0,,,-1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,,2.0,4.0,-1.0,,2.0,4.0,-1.0,,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-813.280031981,813.280031981,813.280031981,-813.280031981,-813.280031981,813.280031981,-813.280031981,813.280031981,-813.280031981,813.280031981,-813.280031981,813.280031981,-813.280031981,-813.280031981,813.280031981,813.280031981,-813.280031981,-813.280031981,-813.280031981,813.280031981,813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-813.280031981,-0.0,-0.0,-813.280031981
MW,@MWH8,611.0,7.275,-0.0012259910094,-1.0,1.0,1.0,-1.0,1.0,16.0,2017-11-30,363.75,2.0,1.0,1.0,30550.0,1.0,-0.0012259910094,611.0,grain,1.0,1.0,,,2017-11-30,1.0,1.0,17.0,17.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
NE,@NEH8,0.703,0.0054359195,0.00271002710027,1.0,1.0,-1.0,1.0,1.0,20.0,2017-11-24,543.59195,1.0,1.0,1.0,70300.0,1.0,0.00271002710027,0.703,currency,1.0,1.0,,,2017-11-24,1.0,1.0,21.0,21.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,190.514905149,190.514905149,190.514905149,-190.514905149,190.514905149,-190.514905149,190.514905149,-190.514905149,190.514905149,190.514905149,-190.514905149,190.514905149,-190.514905149,-190.514905149,190.514905149,190.514905149,190.514905149,-190.514905149,190.514905149,-190.514905149,190.514905149,-190.514905149,-190.514905149,-190.514905149,0.0,-190.514905149,-190.514905149,-190.514905149,-190.514905149,-190.514905149,-190.514905149,190.514905149,190.514905149,190.514905149,-190.514905149
NG,QNGG8,2.654,0.112904471,-0.00150489089541,-1.0,1.0,1.0,1.0,-1.0,8.0,2017-12-12,1129.04471,1.0,1.0,1.0,26540.0,1.0,-0.00150489089541,2.654,energy,1.0,1.0,,,2017-12-12,1.0,1.0,9.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-39.9398043642,39.9398043642,-39.9398043642,39.9398043642,-39.9398043642,39.9398043642,-39.9398043642,39.9398043642,-39.9398043642,-39.9398043642,-39.9398043642,-39.9398043642,39.9398043642,39.9398043642,39.9398043642,39.9398043642,-39.9398043642,-39.9398043642,39.9398043642,-39.9398043642,39.9398043642,39.9398043642,39.9398043642,39.9398043642,39.9398043642,39.9398043642,-39.9398043642,-39.9398043642,-39.9398043642,-39.9398043642,-0.0,39.9398043642,-39.9398043642,-0.0,39.9398043642
NIY,@NKDH8,22870.0,284.107087228,0.00175208059571,1.0,-1.0,-1.0,-1.0,1.0,12.0,2017-12-06,1255.00082705,1.0,1.0,1.0,101024.825515,113.19,0.00175208059571,22870.0,index,1.0,-1.0,,,2017-12-06,-1.0,-1.0,13.0,13.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,177.003636469,177.003636469,177.003636469,-177.003636469,177.003636469,-177.003636469,-177.003636469,177.003636469,177.003636469,-177.003636469,-177.003636469,-177.003636469,177.003636469,177.003636469,177.003636469,177.003636469,-177.003636469,-177.003636469,177.003636469,-177.003636469,177.003636469,-177.003636469,-177.003636469,-177.003636469,0.0,-177.003636469,-177.003636469,-177.003636469,-177.003636469,-177.003636469,0.0,-177.003636469,0.0,177.003636469,-177.003636469
NQ,@NQH8,6460.0,70.3756632535,-0.003663003663,-1.0,1.0,-1.0,1.0,-1.0,-14.0,2017-12-04,1407.51326507,1.0,1.0,1.0,129200.0,1.0,-0.003663003663,6460.0,index,1.0,1.0,,,2017-12-04,-1.0,-1.0,-15.0,-15.0,,,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-473.26007326,473.26007326,473.26007326,-473.26007326,-473.26007326,473.26007326,-473.26007326,473.26007326,-473.26007326,-473.26007326,473.26007326,-473.26007326,473.26007326,473.26007326,-473.26007326,473.26007326,473.26007326,-473.26007326,-473.26007326,473.26007326,473.26007326,-473.26007326,-473.26007326,-473.26007326,-0.0,-0.0,-473.26007326,-473.26007326,-473.26007326,-473.26007326,-473.26007326,-473.26007326,-473.26007326,473.26007326,473.26007326
O,@OH8,243.25,5.9625,0.00309278350515,1.0,1.0,1.0,-1.0,-1.0,10.0,2017-12-08,298.125,3.0,1.0,1.0,12162.5,1.0,0.00309278350515,243.25,grain,1.0,-1.0,,,2017-12-08,-1.0,-1.0,11.0,11.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
