2017-11-29 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-29 00:00:00,Close2017-11-29 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-11-29 00:00:00,LastSRUN,SRUN2017-11-29 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-28 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-28 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-28 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-28 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.357,0.025842123,-0.00367107195301,-1.0,-1.0,1.0,-1.0,1.0,-15.0,2017-11-06,749.421567,1.0,1.0,1.0,39353.0,1.0,-0.00367107195301,1.357,energy,1.0,1.0,2017-11-06,1.0,1.0,-16.0,-16.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
AD,@ADZ7,0.7576,0.004965,-0.00250164581962,-1.0,1.0,1.0,-1.0,1.0,-5.0,2017-11-20,496.5,2.0,1.0,1.0,75760.0,1.0,-0.00250164581962,0.7576,currency,1.0,1.0,2017-11-20,1.0,1.0,-6.0,-6.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-379.049374589,379.049374589,379.049374589,-379.049374589,-379.049374589,379.049374589,-379.049374589,379.049374589,-379.049374589,-379.049374589,-379.049374589,379.049374589,-379.049374589,379.049374589,379.049374589,-379.049374589,-379.049374589,379.049374589,-379.049374589,379.049374589,-379.049374589,-379.049374589,379.049374589,-379.049374589,-379.049374589,-0.0,-379.049374589,-379.049374589,-379.049374589,-379.049374589,-0.0,-379.049374589,-0.0,-379.049374589,379.049374589
AEX,AEXZ7,541.4,4.9897044955,-0.00404709345107,-1.0,-1.0,1.0,-1.0,1.0,-16.0,2017-11-06,1182.36037725,1.0,1.0,1.0,128290.144,0.8440243079,-0.00404709345107,541.4,index,1.0,1.0,2017-11-06,1.0,1.0,-17.0,-17.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
BO,@BOF8,34.07,0.496286484,-0.00175798417814,-1.0,1.0,1.0,1.0,-1.0,-13.0,2017-11-08,297.7718904,3.0,1.0,1.0,20442.0,1.0,-0.00175798417814,34.07,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-14.0,-14.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-107.810137709,107.810137709,-107.810137709,107.810137709,-107.810137709,107.810137709,-107.810137709,107.810137709,-107.810137709,-107.810137709,-107.810137709,-107.810137709,107.810137709,107.810137709,107.810137709,107.810137709,107.810137709,-107.810137709,107.810137709,-107.810137709,107.810137709,107.810137709,107.810137709,107.810137709,107.810137709,107.810137709,-107.810137709,-107.810137709,-107.810137709,-107.810137709,-0.0,107.810137709,-107.810137709,-0.0,107.810137709
BP,@BPZ7,1.3432,0.010135,0.00388639760837,1.0,1.0,-1.0,1.0,1.0,-17.0,2017-11-02,633.4375,1.0,1.0,1.0,83950.0,1.0,0.00388639760837,1.3432,currency,1.0,1.0,2017-11-17,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,326.263079223,326.263079223,326.263079223,-326.263079223,326.263079223,-326.263079223,326.263079223,-326.263079223,326.263079223,326.263079223,-326.263079223,326.263079223,-326.263079223,-326.263079223,326.263079223,326.263079223,326.263079223,-326.263079223,326.263079223,-326.263079223,326.263079223,-326.263079223,-326.263079223,-326.263079223,0.0,-326.263079223,-326.263079223,-326.263079223,-326.263079223,-326.263079223,-326.263079223,326.263079223,326.263079223,326.263079223,-326.263079223
C,@CH8,353.5,3.7441864785,0.0107219442459,1.0,-1.0,-1.0,-1.0,1.0,-50.0,2017-09-18,187.209323925,5.0,1.0,1.0,17675.0,1.0,0.0107219442459,353.5,grain,1.0,1.0,2017-09-18,1.0,1.0,-51.0,-51.0,-1.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,947.551822731,947.551822731,-947.551822731,947.551822731,947.551822731,-947.551822731,947.551822731,-947.551822731,947.551822731,-947.551822731,-947.551822731,-947.551822731,947.551822731,947.551822731,947.551822731,947.551822731,947.551822731,-947.551822731,947.551822731,-947.551822731,947.551822731,947.551822731,947.551822731,947.551822731,947.551822731,947.551822731,-947.551822731,947.551822731,947.551822731,0.0,947.551822731,947.551822731,-947.551822731,947.551822731,-947.551822731
CC,@CCH8,2106.0,43.3,0.0278184480234,1.0,1.0,-1.0,1.0,1.0,-11.0,2017-11-10,433.0,2.0,1.0,1.0,21060.0,1.0,0.0278184480234,2106.0,soft,1.0,1.0,2017-11-10,1.0,1.0,-12.0,-12.0,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CD,@CDZ7,0.7784,0.0045975,-0.00249887870827,-1.0,1.0,-1.0,1.0,-1.0,12.0,2017-11-09,459.75,2.0,1.0,1.0,77840.0,1.0,-0.00249887870827,0.7784,currency,1.0,1.0,2017-11-21,-1.0,-1.0,-5.0,-5.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-389.025437304,389.025437304,389.025437304,-389.025437304,-389.025437304,389.025437304,-389.025437304,389.025437304,-389.025437304,-389.025437304,389.025437304,-389.025437304,389.025437304,389.025437304,-389.025437304,389.025437304,389.025437304,-389.025437304,-389.025437304,389.025437304,389.025437304,-389.025437304,-389.025437304,-389.025437304,-0.0,-0.0,-389.025437304,-389.025437304,-389.025437304,-389.025437304,-389.025437304,-389.025437304,-389.025437304,389.025437304,389.025437304
CGB,CBH8,136.83,0.4710779915,-0.00230763684291,-1.0,1.0,-1.0,1.0,1.0,-39.0,2017-10-02,366.113306521,2.0,1.0,1.0,106341.804616,1.2867,-0.00230763684291,136.83,rates,-1.0,1.0,2017-11-09,1.0,1.0,13.0,13.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
CL,QCLF8,57.3,1.118562919,-0.0118986032074,-1.0,1.0,-1.0,1.0,-1.0,-36.0,2017-10-06,1118.562919,1.0,1.0,1.0,57300.0,1.0,-0.0118986032074,57.3,energy,1.0,1.0,2017-10-06,-1.0,-1.0,-37.0,-37.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-681.789963787,681.789963787,681.789963787,-681.789963787,-681.789963787,681.789963787,-681.789963787,681.789963787,-681.789963787,-681.789963787,681.789963787,-681.789963787,681.789963787,681.789963787,-681.789963787,681.789963787,681.789963787,-681.789963787,-681.789963787,681.789963787,681.789963787,-681.789963787,-681.789963787,-681.789963787,-0.0,-0.0,-681.789963787,-681.789963787,-681.789963787,-681.789963787,-681.789963787,-681.789963787,-681.789963787,681.789963787,681.789963787
