2018-01-03 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2018-01-03 00:00:00,Close2018-01-03 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2018-01-03 00:00:00,LastSRUN,SRUN2018-01-03 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2018-01-02 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2018-01-02 00:00:00,0.5SIG2017-12-29 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2018-01-02 00:00:00,0.75SIG2017-12-29 00:00:00,1LastSAFEf,1finalQTY,1SIG2018-01-02 00:00:00,1SIG2017-12-29 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH8,78.11,1.2525,0.00787096774194,1.0,1.0,-1.0,1.0,1.0,49.0,2017-10-20,626.25,1.0,1.0,1.0,39055.0,1.0,0.00787096774194,78.11,soft,1.0,1.0,2017-10-20,1.0,1.0,50.0,50.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CU,@EUH8,1.20685,0.006254258,-0.00309763753511,-1.0,1.0,-1.0,1.0,-1.0,-13.0,2017-12-12,781.78225,1.0,1.0,1.0,150856.25,1.0,-0.00309763753511,1.20685,currency,1.0,1.0,2017-12-12,-1.0,-1.0,-14.0,-14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-467.297982405,467.297982405,-467.297982405,467.297982405,-467.297982405,467.297982405,-467.297982405,467.297982405,-467.297982405,-467.297982405,467.297982405,-467.297982405,467.297982405,467.297982405,-467.297982405,467.297982405,467.297982405,-467.297982405,467.297982405,-467.297982405,467.297982405,467.297982405,467.297982405,467.297982405,467.297982405,467.297982405,-467.297982405,467.297982405,-467.297982405,-0.0,-0.0,467.297982405,-467.297982405,-0.0,467.297982405
DX,@DXH8,91.896,0.394059731,0.00352724056217,1.0,-1.0,1.0,-1.0,1.0,-13.0,2017-12-12,394.059731,2.0,1.0,1.0,91896.0,1.0,0.00352724056217,91.896,currency,-1.0,-1.0,2017-12-12,1.0,1.0,-14.0,-14.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
EBL,BDH8,161.58,0.5275,0.00186011904762,1.0,-1.0,-1.0,-1.0,1.0,-5.0,2017-12-21,633.7385,1.0,1.0,1.0,194122.212,0.832362244049,0.00186011904762,161.58,rates,-1.0,1.0,2017-12-21,1.0,1.0,-6.0,-6.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
EBM,BLH8,131.67,0.2125,0.000836120401338,1.0,-1.0,1.0,-1.0,1.0,-5.0,2017-12-21,255.2975,3.0,1.0,1.0,158188.338,0.832362244049,0.000836120401338,131.67,rates,-1.0,1.0,2017-12-21,1.0,1.0,-6.0,-6.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
EBS,EZH8,111.975,0.05375,0.000178643204859,1.0,1.0,1.0,-1.0,1.0,15.0,2017-12-07,64.57525,15.0,3.0,3.0,134526.765,0.832362244049,0.000178643204859,111.975,rates,-1.0,1.0,2017-12-07,1.0,1.0,16.0,16.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,-1.0,,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
ED,@EDZ8,97.815,0.023087976,-0.000102223358037,-1.0,1.0,1.0,-1.0,1.0,-3.0,2017-09-19,57.71994,17.0,4.0,4.0,244537.5,1.0,-0.000102223358037,97.815,rates,-1.0,1.0,2017-12-27,1.0,1.0,-4.0,-4.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
EMD,@EMDH8,1924.4,14.47587514,0.00156136150723,1.0,-1.0,-1.0,1.0,-1.0,10.0,2017-12-15,1447.587514,1.0,1.0,1.0,192440.0,1.0,0.00156136150723,1924.4,index,1.0,1.0,2017-12-15,-1.0,-1.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,300.468408452,300.468408452,300.468408452,-300.468408452,300.468408452,-300.468408452,300.468408452,-300.468408452,300.468408452,-300.468408452,-300.468408452,300.468408452,-300.468408452,300.468408452,300.468408452,-300.468408452,-300.468408452,300.468408452,-300.468408452,300.468408452,-300.468408452,-300.468408452,300.468408452,-300.468408452,-300.468408452,0.0,300.468408452,-300.468408452,300.468408452,0.0,300.468408452,-300.468408452,300.468408452,0.0,300.468408452
ES,@ESH8,2711.0,15.3155827865,0.006683995544,1.0,1.0,-1.0,1.0,-1.0,54.0,2017-10-13,765.779139325,1.0,1.0,1.0,135550.0,1.0,0.006683995544,2711.0,index,1.0,1.0,2017-11-15,-1.0,-1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,906.01559599,906.01559599,906.01559599,-906.01559599,906.01559599,-906.01559599,906.01559599,-906.01559599,906.01559599,906.01559599,-906.01559599,906.01559599,-906.01559599,-906.01559599,906.01559599,-906.01559599,-906.01559599,906.01559599,-906.01559599,906.01559599,-906.01559599,-906.01559599,-906.01559599,-906.01559599,-906.01559599,-906.01559599,906.01559599,-906.01559599,906.01559599,0.0,0.0,-906.01559599,906.01559599,0.0,-906.01559599
FC,@GFH8,146.825,2.356609166,-0.000340425531915,-1.0,1.0,1.0,1.0,1.0,5.0,2017-12-22,1178.304583,1.0,1.0,1.0,73412.5,1.0,-0.000340425531915,146.825,meat,1.0,-1.0,2017-12-22,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-24.9914893617,24.9914893617,-24.9914893617,24.9914893617,-24.9914893617,24.9914893617,24.9914893617,-24.9914893617,-24.9914893617,-24.9914893617,-24.9914893617,-24.9914893617,24.9914893617,24.9914893617,24.9914893617,-24.9914893617,-24.9914893617,24.9914893617,-24.9914893617,24.9914893617,-24.9914893617,-24.9914893617,24.9914893617,-24.9914893617,-24.9914893617,-0.0,-24.9914893617,-24.9914893617,24.9914893617,-0.0,24.9914893617,-24.9914893617,-24.9914893617,-24.9914893617,24.9914893617
FCH,MTF8,5328.5,50.28397052,0.00813546495128,1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2017-12-12,604.111621827,1.0,1.0,1.0,64016.599,0.832362244049,0.00813546495128,5328.5,index,1.0,1.0,2017-12-12,-1.0,-1.0,-13.0,-13.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX,DXMH8,12986.0,142.862087713,0.0107016383235,1.0,-1.0,1.0,-1.0,-1.0,-8.0,2017-12-18,858.172560895,1.0,1.0,1.0,78006.902,0.832362244049,0.0107016383235,12986.0,index,1.0,1.0,2017-12-18,-1.0,-1.0,-9.0,-9.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEI,IEZ8,100.25,0.00849676,0.0,1.0,-1.0,-1.0,-1.0,1.0,-9.0,2017-12-15,25.52001866,39.0,9.0,9.0,301100.875,0.832362244049,0.0,100.25,rates,-1.0,1.0,2017-12-15,1.0,1.0,-10.0,-10.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FFI,LFH8,7620.5,58.954712609,0.00461406631072,1.0,-1.0,-1.0,-1.0,-1.0,19.0,2017-12-01,796.831895623,1.0,1.0,1.0,102998.678,0.739863865049,0.00461406631072,7620.5,index,1.0,1.0,2017-12-01,-1.0,-1.0,20.0,20.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLG,LGH8,124.88,0.5625,0.00531315408147,1.0,-1.0,-1.0,-1.0,-1.0,-8.0,2017-12-18,760.275,1.0,1.0,1.0,168787.808,0.739863865049,0.00531315408147,124.88,rates,-1.0,1.0,2017-12-18,-1.0,-1.0,-9.0,-9.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FSS,LLM8,99.35,0.014495176,0.000100664384941,1.0,1.0,1.0,1.0,1.0,-31.0,2017-11-15,24.489599852,40.0,10.0,10.0,167851.825,0.739863865049,0.000100664384941,99.35,rates,-1.0,-1.0,2017-11-15,1.0,1.0,-32.0,-32.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
