2017-12-08 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-08 00:00:00,Close2017-12-08 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-12-08 00:00:00,LastSRUN,SRUN2017-12-08 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-07 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-07 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-07 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-07 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.329,0.024498797,0.0106463878327,1.0,1.0,1.0,-1.0,1.0,-22.0,2017-11-06,710.465113,1.0,1.0,1.0,38541.0,1.0,0.0106463878327,1.329,energy,1.0,1.0,2017-11-06,1.0,1.0,-23.0,-23.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AD,@ADZ7,0.7505,0.004965,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2017-11-20,496.5,2.0,1.0,1.0,75050.0,1.0,0.0,0.7505,currency,1.0,1.0,2017-11-20,-1.0,-1.0,-13.0,-13.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEX,AEXZ7,547.25,5.34,0.0050505050505,1.0,1.0,1.0,1.0,1.0,4.0,2017-12-01,1256.9292,1.0,1.0,1.0,128811.705,0.8496898632,0.0050505050505,547.25,index,1.0,1.0,2017-12-01,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
BO,@BOF8,33.62,0.522,0.00870087008701,1.0,-1.0,1.0,-1.0,-1.0,-20.0,2017-11-08,313.2,3.0,1.0,1.0,20172.0,1.0,0.00870087008701,33.62,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-21.0,-21.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,526.541854185,526.541854185,526.541854185,-526.541854185,526.541854185,-526.541854185,526.541854185,-526.541854185,526.541854185,-526.541854185,526.541854185,-526.541854185,526.541854185,526.541854185,-526.541854185,-526.541854185,-526.541854185,526.541854185,-526.541854185,526.541854185,526.541854185,-526.541854185,526.541854185,526.541854185,526.541854185,526.541854185,526.541854185,526.541854185,526.541854185,526.541854185,526.541854185,-526.541854185,526.541854185,526.541854185,526.541854185
BP,@BPZ7,1.3401,0.01047,-0.0051963477099,-1.0,1.0,1.0,1.0,1.0,13.0,2017-11-17,654.375,1.0,1.0,1.0,83756.25,1.0,-0.0051963477099,1.3401,currency,1.0,1.0,2017-11-17,1.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-435.226597877,435.226597877,-435.226597877,435.226597877,-435.226597877,435.226597877,-435.226597877,435.226597877,-435.226597877,-435.226597877,-435.226597877,-435.226597877,435.226597877,435.226597877,435.226597877,-435.226597877,-435.226597877,435.226597877,-435.226597877,435.226597877,-435.226597877,-435.226597877,435.226597877,-435.226597877,-435.226597877,-0.0,-435.226597877,-435.226597877,435.226597877,-0.0,435.226597877,-435.226597877,-435.226597877,-435.226597877,435.226597877
C,@CH8,352.75,3.942644874,0.00355618776671,1.0,-1.0,-1.0,-1.0,1.0,-57.0,2017-09-18,197.1322437,5.0,1.0,1.0,17637.5,1.0,0.00355618776671,352.75,grain,1.0,1.0,2017-09-18,1.0,1.0,-58.0,-58.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,313.611308677,313.611308677,-313.611308677,313.611308677,313.611308677,-313.611308677,313.611308677,-313.611308677,313.611308677,-313.611308677,-313.611308677,-313.611308677,313.611308677,313.611308677,313.611308677,313.611308677,313.611308677,-313.611308677,313.611308677,-313.611308677,313.611308677,313.611308677,313.611308677,313.611308677,313.611308677,313.611308677,-313.611308677,313.611308677,313.611308677,0.0,313.611308677,313.611308677,-313.611308677,313.611308677,-313.611308677
CC,@CCH8,1887.0,45.0,0.00372340425532,1.0,-1.0,1.0,-1.0,-1.0,-18.0,2017-11-10,450.0,2.0,1.0,1.0,18870.0,1.0,0.00372340425532,1887.0,soft,1.0,1.0,2017-11-10,-1.0,-1.0,-19.0,-19.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,@CDZ7,0.7773,0.0051375,-0.000321522731657,-1.0,1.0,1.0,1.0,-1.0,-4.0,2017-12-01,513.75,1.0,1.0,1.0,77730.0,1.0,-0.000321522731657,0.7773,currency,1.0,1.0,2017-12-01,-1.0,-1.0,-5.0,-5.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-24.9919619317,24.9919619317,24.9919619317,-24.9919619317,-24.9919619317,24.9919619317,-24.9919619317,24.9919619317,-24.9919619317,-24.9919619317,-24.9919619317,-24.9919619317,24.9919619317,24.9919619317,24.9919619317,24.9919619317,24.9919619317,-24.9919619317,-24.9919619317,24.9919619317,24.9919619317,-24.9919619317,-24.9919619317,-24.9919619317,-0.0,-0.0,-24.9919619317,-24.9919619317,-24.9919619317,-24.9919619317,-24.9919619317,-24.9919619317,-24.9919619317,24.9919619317,24.9919619317
CGB,CBH8,136.84,0.5363688115,-0.000657270138027,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,2017-11-09,417.212827862,2.0,1.0,1.0,106440.572495,1.2856,-0.000657270138027,136.84,rates,-1.0,1.0,2017-11-09,-1.0,-1.0,20.0,20.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CL,QCLF8,57.36,1.1365,0.0118186629035,1.0,-1.0,1.0,-1.0,1.0,9.0,2017-11-24,1136.5,1.0,1.0,1.0,57360.0,1.0,0.0118186629035,57.36,energy,1.0,1.0,2017-11-24,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,677.918504145,677.918504145,677.918504145,-677.918504145,677.918504145,-677.918504145,677.918504145,-677.918504145,677.918504145,-677.918504145,677.918504145,-677.918504145,677.918504145,677.918504145,-677.918504145,677.918504145,677.918504145,-677.918504145,677.918504145,-677.918504145,677.918504145,677.918504145,-677.918504145,677.918504145,677.918504145,0.0,677.918504145,677.918504145,-677.918504145,0.0,0.0,-677.918504145,0.0,677.918504145,-677.918504145
