2017-12-04 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-04 00:00:00,Close2017-12-04 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-12-04 00:00:00,LastSRUN,SRUN2017-12-04 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-01 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-01 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-01 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-01 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.361,0.0236687095,-0.00219941348974,-1.0,1.0,1.0,-1.0,1.0,-18.0,2017-11-06,686.3925755,1.0,1.0,1.0,39469.0,1.0,-0.00219941348974,1.361,energy,1.0,1.0,2017-11-06,1.0,1.0,-19.0,-19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
AD,@ADZ7,0.7593,0.00478,-0.00223390275953,-1.0,1.0,1.0,-1.0,1.0,-8.0,2017-11-20,478.0,2.0,1.0,1.0,75930.0,1.0,-0.00223390275953,0.7593,currency,1.0,1.0,2017-11-20,-1.0,-1.0,-9.0,-9.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,0,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,1,1.0,0,-339.240473062,339.240473062,-339.240473062,339.240473062,-339.240473062,339.240473062,-339.240473062,339.240473062,-339.240473062,-339.240473062,-339.240473062,339.240473062,-339.240473062,339.240473062,339.240473062,-339.240473062,339.240473062,339.240473062,-339.240473062,339.240473062,-339.240473062,-339.240473062,339.240473062,-339.240473062,-339.240473062,-0.0,-339.240473062,-339.240473062,339.240473062,-0.0,339.240473062,339.240473062,-339.240473062,-339.240473062,339.240473062
AEX,AEXZ7,541.5,5.5298039215,0.0110156833458,1.0,1.0,1.0,1.0,1.0,-19.0,2017-11-06,1312.22247057,1.0,1.0,1.0,128497.95,0.842815002107,0.0110156833458,541.5,index,1.0,1.0,2017-11-06,1.0,1.0,-20.0,-20.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BO,@BOF8,33.44,0.505886688,-0.00742059958445,-1.0,1.0,1.0,1.0,-1.0,-16.0,2017-11-08,303.5320128,3.0,1.0,1.0,20064.0,1.0,-0.00742059958445,33.44,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-17.0,-17.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-446.660730187,446.660730187,446.660730187,-446.660730187,-446.660730187,446.660730187,-446.660730187,446.660730187,-446.660730187,-446.660730187,-446.660730187,-446.660730187,446.660730187,446.660730187,446.660730187,446.660730187,446.660730187,-446.660730187,-446.660730187,446.660730187,446.660730187,-446.660730187,-446.660730187,-446.660730187,-0.0,-0.0,-446.660730187,-446.660730187,-446.660730187,-446.660730187,-446.660730187,-446.660730187,-446.660730187,446.660730187,446.660730187
BP,@BPZ7,1.3475,0.00963,0.000148445038225,1.0,1.0,-1.0,1.0,1.0,9.0,2017-11-17,601.875,1.0,1.0,1.0,84218.75,1.0,0.000148445038225,1.3475,currency,1.0,1.0,2017-11-17,1.0,1.0,10.0,10.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,12.501855563,12.501855563,-12.501855563,12.501855563,12.501855563,-12.501855563,12.501855563,-12.501855563,12.501855563,12.501855563,-12.501855563,12.501855563,-12.501855563,-12.501855563,12.501855563,12.501855563,12.501855563,-12.501855563,12.501855563,-12.501855563,-12.501855563,12.501855563,-12.501855563,0.0,-12.501855563,-12.501855563,-12.501855563,12.501855563,12.501855563,0.0,0.0,12.501855563,0.0,0.0,-12.501855563
C,@CH8,353.5,4.0871842495,-0.0146341463415,-1.0,-1.0,1.0,-1.0,1.0,-53.0,2017-09-18,204.359212475,4.0,1.0,1.0,17675.0,1.0,-0.0146341463415,353.5,grain,1.0,1.0,2017-09-18,1.0,1.0,-54.0,-54.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-1034.63414634,1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,-1034.63414634,1034.63414634,-1034.63414634,-1034.63414634,-0.0,-1034.63414634,-1034.63414634,1034.63414634,-0.0,-0.0,1034.63414634,-0.0,-1034.63414634,1034.63414634
CC,@CCH8,2003.0,42.4,-0.0186183243508,-1.0,1.0,1.0,1.0,1.0,-14.0,2017-11-10,424.0,2.0,1.0,1.0,20030.0,1.0,-0.0186183243508,2003.0,soft,1.0,1.0,2017-11-10,-1.0,-1.0,-15.0,-15.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
CD,@CDZ7,0.78765,0.0048075,-0.00019040365575,-1.0,1.0,1.0,1.0,-1.0,1.0,2017-11-21,480.75,2.0,1.0,1.0,78765.0,1.0,-0.00019040365575,0.78765,currency,1.0,1.0,2017-11-21,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-29.9942878903,29.9942878903,-29.9942878903,29.9942878903,-29.9942878903,29.9942878903,-29.9942878903,29.9942878903,-29.9942878903,-29.9942878903,-29.9942878903,-29.9942878903,29.9942878903,29.9942878903,29.9942878903,29.9942878903,29.9942878903,-29.9942878903,29.9942878903,-29.9942878903,29.9942878903,29.9942878903,29.9942878903,29.9942878903,29.9942878903,29.9942878903,-29.9942878903,-29.9942878903,-29.9942878903,-29.9942878903,-0.0,29.9942878903,-29.9942878903,-0.0,29.9942878903
CGB,CBH8,136.25,0.529770149,-0.0018315018315,-1.0,1.0,-1.0,1.0,1.0,15.0,2017-11-09,417.997592709,2.0,1.0,1.0,107503.550576,1.2674,-0.0018315018315,136.25,rates,-1.0,1.0,2017-11-09,-1.0,-1.0,16.0,16.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
CL,QCLF8,57.47,1.0966788865,-0.0152501713502,-1.0,-1.0,-1.0,1.0,-1.0,-39.0,2017-10-06,1096.6788865,1.0,1.0,1.0,57470.0,1.0,-0.0152501713502,57.47,energy,1.0,1.0,2017-10-06,-1.0,-1.0,-40.0,-40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,-876.427347498,876.427347498,-876.427347498,876.427347498,-876.427347498,876.427347498,-876.427347498,876.427347498,-876.427347498,876.427347498,876.427347498,-876.427347498,876.427347498,-876.427347498,-876.427347498,876.427347498,876.427347498,-876.427347498,876.427347498,-876.427347498,876.427347498,876.427347498,-876.427347498,876.427347498,876.427347498,-0.0,-876.427347498,876.427347498,-876.427347498,-0.0,-876.427347498,876.427347498,-876.427347498,-0.0,-876.427347498
