2017-11-28 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-28 00:00:00,Close2017-11-28 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-11-28 00:00:00,LastSRUN,SRUN2017-11-28 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-27 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-27 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-27 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-27 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.362,0.0259975935,-0.0158959537572,-1.0,-1.0,1.0,-1.0,1.0,-14.0,2017-11-06,753.9302115,1.0,1.0,1.0,39498.0,1.0,-0.0158959537572,1.362,energy,1.0,1.0,2017-11-06,1.0,1.0,-15.0,-15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
AD,@ADZ7,0.7595,0.00492,-0.00144622666316,-1.0,1.0,1.0,-1.0,1.0,-4.0,2017-11-20,492.0,2.0,1.0,1.0,75950.0,1.0,-0.00144622666316,0.7595,currency,1.0,1.0,2017-11-20,1.0,1.0,-5.0,-5.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-219.681830134,219.681830134,219.681830134,-219.681830134,-219.681830134,219.681830134,-219.681830134,219.681830134,-219.681830134,-219.681830134,-219.681830134,219.681830134,-219.681830134,219.681830134,219.681830134,-219.681830134,-219.681830134,219.681830134,-219.681830134,219.681830134,-219.681830134,-219.681830134,219.681830134,-219.681830134,-219.681830134,-0.0,-219.681830134,-219.681830134,-219.681830134,-219.681830134,-0.0,-219.681830134,-0.0,-219.681830134,219.681830134
AEX,AEXZ7,543.6,4.8796633375,0.0102211484854,1.0,-1.0,1.0,-1.0,1.0,-15.0,2017-11-06,1155.79705812,1.0,1.0,1.0,128757.096,0.844380646796,0.0102211484854,543.6,index,1.0,1.0,2017-11-06,1.0,1.0,-16.0,-16.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
BO,@BOF8,34.13,0.497376056,0.0115589804386,1.0,1.0,1.0,1.0,-1.0,-12.0,2017-11-08,298.4256336,3.0,1.0,1.0,20478.0,1.0,0.0115589804386,34.13,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-13.0,-13.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,710.114404268,710.114404268,-710.114404268,710.114404268,710.114404268,-710.114404268,710.114404268,-710.114404268,710.114404268,710.114404268,710.114404268,710.114404268,-710.114404268,-710.114404268,-710.114404268,-710.114404268,-710.114404268,710.114404268,710.114404268,-710.114404268,-710.114404268,710.114404268,710.114404268,710.114404268,0.0,0.0,710.114404268,710.114404268,710.114404268,710.114404268,710.114404268,710.114404268,710.114404268,-710.114404268,-710.114404268
BP,@BPZ7,1.338,0.010035,0.0040522287258,1.0,1.0,-1.0,1.0,1.0,-16.0,2017-11-02,627.1875,1.0,1.0,1.0,83625.0,1.0,0.0040522287258,1.338,currency,1.0,1.0,2017-11-02,1.0,1.0,-17.0,-17.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,338.867627195,338.867627195,-338.867627195,338.867627195,338.867627195,-338.867627195,338.867627195,-338.867627195,338.867627195,338.867627195,-338.867627195,338.867627195,-338.867627195,-338.867627195,338.867627195,338.867627195,338.867627195,-338.867627195,338.867627195,-338.867627195,-338.867627195,338.867627195,-338.867627195,0.0,-338.867627195,-338.867627195,-338.867627195,338.867627195,338.867627195,0.0,0.0,338.867627195,0.0,0.0,-338.867627195
C,@CH8,349.75,3.714115899,-0.00568585643213,-1.0,-1.0,-1.0,-1.0,1.0,-49.0,2017-09-18,185.70579495,5.0,1.0,1.0,17487.5,1.0,-0.00568585643213,349.75,grain,1.0,1.0,2017-09-18,1.0,1.0,-50.0,-50.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-497.157071784,497.157071784,497.157071784,-497.157071784,-497.157071784,497.157071784,-497.157071784,497.157071784,-497.157071784,497.157071784,497.157071784,497.157071784,-497.157071784,-497.157071784,-497.157071784,-497.157071784,-497.157071784,497.157071784,-497.157071784,497.157071784,-497.157071784,-497.157071784,-497.157071784,-497.157071784,-497.157071784,-497.157071784,497.157071784,-497.157071784,-497.157071784,-0.0,-497.157071784,-497.157071784,497.157071784,-497.157071784,497.157071784
CC,@CCH8,2049.0,41.85,-0.00870827285922,-1.0,-1.0,-1.0,-1.0,1.0,-10.0,2017-11-10,418.5,2.0,1.0,1.0,20490.0,1.0,-0.00870827285922,2049.0,soft,1.0,1.0,2017-11-10,1.0,1.0,-11.0,-11.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
CD,@CDZ7,0.78035,0.0045525,-0.00440163306966,-1.0,1.0,-1.0,1.0,-1.0,-3.0,2017-11-09,455.25,2.0,1.0,1.0,78035.0,1.0,-0.00440163306966,0.78035,currency,1.0,1.0,2017-11-09,-1.0,-1.0,12.0,12.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-686.962873182,686.962873182,686.962873182,-686.962873182,-686.962873182,686.962873182,-686.962873182,686.962873182,-686.962873182,-686.962873182,686.962873182,-686.962873182,686.962873182,686.962873182,-686.962873182,686.962873182,686.962873182,-686.962873182,-686.962873182,686.962873182,686.962873182,-686.962873182,-686.962873182,-686.962873182,-0.0,-0.0,-686.962873182,-686.962873182,-686.962873182,-686.962873182,-686.962873182,-686.962873182,-686.962873182,686.962873182,686.962873182
CGB,CBZ7,138.67,0.4645,0.000360698311932,1.0,1.0,-1.0,1.0,1.0,-38.0,2017-10-02,362.267976915,2.0,1.0,1.0,108150.054594,1.2822,0.000360698311932,138.67,rates,-1.0,1.0,2017-10-02,1.0,1.0,-39.0,-39.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
CL,QCLF8,57.99,1.107844202,-0.00206504904491,-1.0,1.0,-1.0,1.0,-1.0,-35.0,2017-10-06,1107.844202,1.0,1.0,1.0,57990.0,1.0,-0.00206504904491,57.99,energy,1.0,1.0,2017-10-06,-1.0,-1.0,-36.0,-36.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-119.752194115,119.752194115,119.752194115,-119.752194115,-119.752194115,119.752194115,-119.752194115,119.752194115,-119.752194115,-119.752194115,119.752194115,-119.752194115,119.752194115,119.752194115,-119.752194115,119.752194115,119.752194115,-119.752194115,-119.752194115,119.752194115,119.752194115,-119.752194115,-119.752194115,-119.752194115,-0.0,-0.0,-119.752194115,-119.752194115,-119.752194115,-119.752194115,-119.752194115,-119.752194115,-119.752194115,119.752194115,119.752194115
