2017-12-11 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-11 00:00:00,Close2017-12-11 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-12-11 00:00:00,LastSRUN,SRUN2017-12-11 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-08 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-08 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-08 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-08 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.316,0.024745077,-0.00978179082017,-1.0,1.0,1.0,-1.0,1.0,-23.0,2017-11-06,717.607233,1.0,1.0,1.0,38164.0,1.0,-0.00978179082017,1.316,energy,1.0,1.0,2017-11-06,-1.0,-1.0,-24.0,-24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
AD,@ADZ7,0.7531,0.004915,0.00346435709527,1.0,-1.0,-1.0,-1.0,-1.0,-13.0,2017-11-20,491.5,2.0,1.0,1.0,75310.0,1.0,0.00346435709527,0.7531,currency,1.0,1.0,2017-11-20,-1.0,-1.0,-14.0,-14.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,521.80146569,521.80146569,521.80146569,-521.80146569,521.80146569,-521.80146569,521.80146569,-521.80146569,521.80146569,-521.80146569,-521.80146569,-521.80146569,521.80146569,521.80146569,521.80146569,-521.80146569,-521.80146569,521.80146569,-521.80146569,521.80146569,521.80146569,-521.80146569,521.80146569,0.0,521.80146569,521.80146569,521.80146569,-521.80146569,521.80146569,0.0,521.80146569,-521.80146569,521.80146569,521.80146569,521.80146569
AEX,AEXZ7,548.4,5.2125,0.00210141617177,1.0,-1.0,-1.0,1.0,1.0,5.0,2017-12-01,1226.91825,1.0,1.0,1.0,129082.392,0.8496898632,0.00210141617177,548.4,index,1.0,1.0,2017-12-01,1.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
BO,@BOH8,33.61,0.515219067,-0.00475907185255,-1.0,1.0,1.0,1.0,-1.0,-21.0,2017-11-08,309.1314402,3.0,1.0,1.0,20166.0,1.0,-0.00475907185255,33.61,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-22.0,-22.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-287.914328935,287.914328935,-287.914328935,287.914328935,-287.914328935,287.914328935,-287.914328935,287.914328935,-287.914328935,-287.914328935,-287.914328935,-287.914328935,287.914328935,287.914328935,287.914328935,287.914328935,287.914328935,-287.914328935,287.914328935,-287.914328935,287.914328935,287.914328935,287.914328935,287.914328935,287.914328935,287.914328935,-287.914328935,-287.914328935,-287.914328935,-287.914328935,-0.0,287.914328935,-287.914328935,-0.0,287.914328935
BP,@BPZ7,1.3343,0.0103,-0.00432803522125,-1.0,-1.0,-1.0,-1.0,1.0,14.0,2017-11-17,643.75,1.0,1.0,1.0,83393.75,1.0,-0.00432803522125,1.3343,currency,1.0,1.0,2017-11-30,-1.0,-1.0,-7.0,-7.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-360.931087232,360.931087232,360.931087232,-360.931087232,-360.931087232,360.931087232,-360.931087232,360.931087232,-360.931087232,360.931087232,360.931087232,360.931087232,-360.931087232,-360.931087232,-360.931087232,-360.931087232,360.931087232,360.931087232,-360.931087232,360.931087232,-360.931087232,-360.931087232,-360.931087232,-360.931087232,-360.931087232,-360.931087232,360.931087232,-360.931087232,-360.931087232,-0.0,-360.931087232,-360.931087232,360.931087232,-360.931087232,360.931087232
C,@CH8,349.0,4.038001486,-0.0106307583274,-1.0,-1.0,1.0,-1.0,1.0,-58.0,2017-09-18,201.9000743,4.0,1.0,1.0,17450.0,1.0,-0.0106307583274,349.0,grain,1.0,1.0,2017-09-18,1.0,1.0,-59.0,-59.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-742.026931254,742.026931254,-742.026931254,742.026931254,-742.026931254,742.026931254,-742.026931254,742.026931254,-742.026931254,742.026931254,-742.026931254,742.026931254,-742.026931254,-742.026931254,742.026931254,-742.026931254,-742.026931254,742.026931254,-742.026931254,742.026931254,-742.026931254,-742.026931254,742.026931254,-742.026931254,-742.026931254,-0.0,-742.026931254,-742.026931254,742.026931254,-0.0,-0.0,742.026931254,-0.0,-742.026931254,742.026931254
CC,@CCH8,1912.0,46.5,0.0132485426603,1.0,-1.0,1.0,-1.0,-1.0,-19.0,2017-11-10,465.0,2.0,1.0,1.0,19120.0,1.0,0.0132485426603,1912.0,soft,1.0,1.0,2017-11-10,-1.0,-1.0,-20.0,-20.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
CD,@CDZ7,0.7782,0.00505,0.00115785411038,1.0,1.0,1.0,-1.0,-1.0,-5.0,2017-12-01,505.0,1.0,1.0,1.0,77820.0,1.0,0.00115785411038,0.7782,currency,1.0,1.0,2017-12-01,-1.0,-1.0,6.0,6.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,90.1042068699,90.1042068699,-90.1042068699,90.1042068699,90.1042068699,-90.1042068699,90.1042068699,-90.1042068699,90.1042068699,90.1042068699,90.1042068699,-90.1042068699,90.1042068699,-90.1042068699,-90.1042068699,-90.1042068699,-90.1042068699,90.1042068699,90.1042068699,-90.1042068699,-90.1042068699,90.1042068699,90.1042068699,90.1042068699,90.1042068699,0.0,90.1042068699,90.1042068699,90.1042068699,90.1042068699,90.1042068699,90.1042068699,90.1042068699,0.0,-90.1042068699
CGB,CBH8,137.01,0.528121504,0.00124232680503,1.0,1.0,-1.0,1.0,-1.0,20.0,2017-11-09,410.829641385,2.0,1.0,1.0,106581.096849,1.2855,0.00124232680503,137.01,rates,-1.0,1.0,2017-11-09,-1.0,-1.0,21.0,21.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
CL,QCLF8,57.99,1.1525,0.0109832635983,1.0,1.0,1.0,1.0,1.0,10.0,2017-11-24,1152.5,1.0,1.0,1.0,57990.0,1.0,0.0109832635983,57.99,energy,1.0,1.0,2017-11-24,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,636.919456067,636.919456067,636.919456067,-636.919456067,636.919456067,-636.919456067,636.919456067,-636.919456067,636.919456067,636.919456067,636.919456067,636.919456067,-636.919456067,-636.919456067,-636.919456067,636.919456067,636.919456067,-636.919456067,636.919456067,-636.919456067,636.919456067,636.919456067,-636.919456067,636.919456067,636.919456067,0.0,636.919456067,636.919456067,-636.919456067,0.0,-636.919456067,636.919456067,636.919456067,636.919456067,-636.919456067
