2017-12-25 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-22 00:00:00,Close2017-12-22 00:00:00,group,RiskOn,Custom,PC2017-12-25 00:00:00,Close2017-12-25 00:00:00,vSTART,LastSEA,SEA2017-12-22 00:00:00,LastSRUN,SRUN2017-12-22 00:00:00,SEA2017-12-25 00:00:00,SRUN2017-12-25 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-22 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-22 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-22 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-22 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH8,77.87,1.2305,,-1.0,-1.0,-1.0,1.0,1.0,44.0,2017-10-20,615.25,1.0,1.0,1.0,38935.0,1.0,-0.000898126764177,77.87,soft,1.0,1.0,,,2017-10-20,1.0,1.0,44.0,44.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CU,@EUH8,1.1928,0.006926151,,-1.0,-1.0,1.0,-1.0,-1.0,-20.0,2017-11-24,865.768875,1.0,1.0,1.0,149100.0,1.0,-0.00167392032139,1.1928,currency,1.0,1.0,,,2017-11-24,-1.0,-1.0,-20.0,-20.0,,,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX,@DXH8,92.924,0.4388006515,,1.0,1.0,1.0,-1.0,1.0,20.0,2017-11-24,438.8006515,2.0,1.0,1.0,92924.0,1.0,0.000667657384075,92.924,currency,-1.0,-1.0,,,2017-11-24,1.0,1.0,20.0,20.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0,1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBL,BDH8,161.77,0.5676573065,,1.0,-1.0,-1.0,-1.0,1.0,11.0,2017-12-07,673.865988546,1.0,1.0,1.0,192037.167,0.842389015247,0.000371034568054,161.77,rates,-1.0,1.0,,,2017-12-07,1.0,1.0,11.0,11.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBM,BLH8,131.59,0.2232801385,,-1.0,-1.0,1.0,-1.0,1.0,11.0,2017-12-07,265.055852413,3.0,1.0,1.0,156210.489,0.842389015247,-0.000303882093748,131.59,rates,-1.0,1.0,,,2017-12-07,1.0,1.0,11.0,11.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBS,EZH8,111.95,0.0502369045,,-1.0,-1.0,1.0,-1.0,1.0,11.0,2017-12-07,59.636229332,16.0,4.0,4.0,132895.845,0.842389015247,-0.00013397043719,111.95,rates,-1.0,1.0,,,2017-12-07,1.0,1.0,11.0,11.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED,@EDZ8,97.82,0.0176974875,,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,2017-09-19,44.24371875,22.0,5.0,5.0,244550.0,1.0,-0.000153319364236,97.82,rates,-1.0,1.0,,,2017-09-19,-1.0,-1.0,67.0,67.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMD,@EMDH8,1909.0,18.4292697895,,1.0,-1.0,1.0,-1.0,1.0,5.0,2017-12-15,1842.92697895,1.0,1.0,1.0,190900.0,1.0,0.000104777870914,1909.0,index,1.0,1.0,,,2017-12-15,1.0,1.0,5.0,5.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES,@ESH8,2686.0,19.524844044,,-1.0,1.0,-1.0,1.0,-1.0,49.0,2017-10-13,976.2422022,1.0,1.0,1.0,134300.0,1.0,-0.000651102223049,2686.0,index,1.0,1.0,,,2017-10-13,-1.0,-1.0,49.0,49.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC,@GFH8,138.55,2.5265439415,,-1.0,-1.0,1.0,-1.0,1.0,-7.0,2017-12-13,1263.27197075,1.0,1.0,1.0,69275.0,1.0,-0.0131766381766,138.55,meat,1.0,-1.0,,,2017-12-13,1.0,1.0,-7.0,-7.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCH,MTF8,5363.0,54.559615384,,-1.0,1.0,1.0,1.0,1.0,27.0,2017-11-15,647.677194223,1.0,1.0,1.0,63664.173,0.842389015247,-0.00408542246982,5363.0,index,1.0,1.0,,,2017-11-15,1.0,1.0,27.0,27.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDX,DXMH8,13071.5,154.319700534,,-1.0,-1.0,-1.0,-1.0,1.0,-4.0,2017-12-18,915.96458252,1.0,1.0,1.0,77585.88825,0.842389015247,-0.00206130472955,13071.5,index,1.0,1.0,,,2017-12-18,1.0,1.0,-4.0,-4.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEI,IEZ8,100.25,0.008994492,,-1.0,1.0,-1.0,1.0,1.0,-16.0,2017-11-30,26.693403633,37.0,9.0,9.0,297516.9375,0.842389015247,-4.98405083186e-05,100.25,rates,-1.0,1.0,,,2017-11-30,1.0,1.0,-16.0,-16.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFI,LFH8,7529.0,66.9073531365,,-1.0,1.0,-1.0,1.0,1.0,15.0,2017-12-01,894.551311435,1.0,1.0,1.0,100662.73,0.74794315632,-0.00172368072129,7529.0,index,1.0,1.0,,,2017-12-01,1.0,1.0,15.0,15.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLG,LGH8,124.6,0.595,,1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2017-12-18,795.515,1.0,1.0,1.0,166590.2,0.74794315632,0.0018493205757,124.6,rates,-1.0,1.0,,,2017-12-18,-1.0,-1.0,-4.0,-4.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSS,LLM8,99.32,0.010742361,,1.0,1.0,1.0,-1.0,-1.0,-27.0,2017-11-15,17.9531708212,55.0,13.0,13.0,165988.55,0.74794315632,0.0,99.32,rates,-1.0,-1.0,,,2017-11-15,-1.0,-1.0,-27.0,-27.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FV,@FVH8,115.890625,0.2382675355,,-1.0,-1.0,1.0,-1.0,-1.0,56.0,2017-10-04,238.2675355,4.0,1.0,1.0,115890.625,1.0,-0.00033694992924,115.890625,rates,-1.0,1.0,,,2017-10-04,-1.0,-1.0,56.0,56.0,,,-1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC,QGCG8,1278.8,11.185,,1.0,-1.0,-1.0,1.0,-1.0,6.0,2017-12-14,1118.5,1.0,1.0,1.0,127880.0,1.0,0.00645364394774,1278.8,metal,-1.0,1.0,,,2017-12-14,-1.0,-1.0,6.0,6.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM,HHIF8,11680.0,195.51069959,,1.0,1.0,1.0,1.0,1.0,-9.0,2017-12-11,1251.1403606,1.0,1.0,1.0,74744.346179,7.8133,0.00699300699291,11680.0,index,1.0,1.0,,,2017-12-11,1.0,1.0,-9.0,-9.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HG,QHGH8,323.85,5.215,,1.0,1.0,-1.0,1.0,1.0,-13.0,2017-12-05,1303.75,1.0,1.0,1.0,80962.5,1.0,0.00590153750582,323.85,metal,1.0,1.0,,,2017-12-05,1.0,1.0,-13.0,-13.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIC,HSIF8,29658.0,404.070078023,,1.0,1.0,-1.0,1.0,1.0,3.0,2017-12-06,2585.78371509,1.0,1.0,1.0,189791.765323,7.8133,0.00848150418977,29658.0,index,1.0,1.0,,,2017-12-06,1.0,1.0,3.0,3.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,QHOG8,1.9719,0.0380800185,,1.0,1.0,1.0,1.0,1.0,10.0,2017-12-08,1599.360777,1.0,1.0,1.0,82819.8,1.0,0.0097808275297,1.9719,energy,1.0,1.0,,,2017-12-08,1.0,1.0,10.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JY,@JYH8,0.8881,0.0053134165,,1.0,-1.0,1.0,-1.0,-1.0,19.0,2017-11-27,664.1770625,1.0,1.0,1.0,111012.5,1.0,0.00118369877684,0.8881,currency,-1.0,1.0,,,2017-11-27,-1.0,-1.0,19.0,19.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KC,@KCH8,120.4,2.53,,-1.0,1.0,-1.0,1.0,-1.0,8.0,2017-12-12,948.75,1.0,1.0,1.0,45150.0,1.0,-0.0151329243354,120.4,soft,1.0,1.0,,,2017-12-12,-1.0,-1.0,8.0,8.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KW,@KWH8,422.25,6.2375,,-1.0,-1.0,-1.0,-1.0,1.0,16.0,2017-11-30,311.875,3.0,1.0,1.0,21112.5,1.0,-0.00471420153212,422.25,grain,1.0,1.0,,,2017-11-30,1.0,1.0,16.0,16.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LB,@LBH8,442.8,8.068408988,,1.0,-1.0,-1.0,-1.0,1.0,19.0,2017-11-27,887.52498868,1.0,1.0,1.0,48708.0,1.0,0.0158293186511,442.8,soft,1.0,-1.0,,,2017-11-27,1.0,1.0,19.0,19.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,@LEG8,118.575,1.87375,,-1.0,-1.0,-1.0,-1.0,1.0,-9.0,2017-12-11,749.5,1.0,1.0,1.0,47430.0,1.0,-0.00919156047629,118.575,meat,1.0,-1.0,,,2017-12-11,1.0,1.0,-9.0,-9.0,,,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,EBH8,64.73,1.2317310075,,1.0,-1.0,-1.0,-1.0,1.0,15.0,2017-12-06,1231.7310075,1.0,1.0,1.0,64730.0,1.0,0.00465621604842,64.73,energy,1.0,1.0,,,2017-12-06,1.0,1.0,15.0,15.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,GASG8,577.0,11.217179262,,-1.0,1.0,-1.0,1.0,1.0,31.0,2017-12-06,1121.7179262,1.0,1.0,1.0,57700.0,1.0,-0.00173010380623,577.0,energy,1.0,1.0,,,2017-12-06,1.0,1.0,31.0,31.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LH,@HEG8,69.975,1.58625,,1.0,1.0,1.0,1.0,1.0,8.0,2017-12-12,634.5,1.0,1.0,1.0,27990.0,1.0,0.020415603354,69.975,meat,1.0,-1.0,,,2017-12-12,1.0,1.0,8.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
