2018-01-02 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2018-01-02 00:00:00,Close2018-01-02 00:00:00,group,RiskOn,Custom,PC2017-12-29 00:00:00,Close2017-12-29 00:00:00,vSTART,LastSEA,SEA2018-01-02 00:00:00,LastSRUN,SRUN2018-01-02 00:00:00,SEA2017-12-29 00:00:00,SRUN2017-12-29 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-29 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-29 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-29 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-29 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH8,77.5,1.257,-0.0143711051761,-1.0,1.0,-1.0,1.0,1.0,48.0,2017-10-20,628.5,1.0,1.0,1.0,38750.0,1.0,-0.0143711051761,77.5,soft,1.0,1.0,,,2017-10-20,1.0,1.0,49.0,49.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
CU,@EUH8,1.2106,0.006319298,0.00252577533021,1.0,1.0,-1.0,1.0,-1.0,-24.0,2017-12-12,789.91225,1.0,1.0,1.0,151325.0,1.0,0.00252577533021,1.2106,currency,1.0,1.0,,,2017-12-12,-1.0,-1.0,-13.0,-13.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,382.212951845,382.212951845,382.212951845,-382.212951845,382.212951845,-382.212951845,382.212951845,-382.212951845,382.212951845,382.212951845,-382.212951845,382.212951845,-382.212951845,-382.212951845,382.212951845,-382.212951845,-382.212951845,382.212951845,-382.212951845,382.212951845,-382.212951845,-382.212951845,-382.212951845,-382.212951845,-382.212951845,-382.212951845,382.212951845,-382.212951845,382.212951845,0.0,0.0,-382.212951845,382.212951845,0.0,-382.212951845
DX,@DXH8,91.573,0.3934656525,-0.00275521094243,-1.0,-1.0,1.0,-1.0,-1.0,-12.0,2017-12-12,393.4656525,2.0,1.0,1.0,91573.0,1.0,-0.00275521094243,91.573,currency,-1.0,-1.0,,,2017-12-12,1.0,1.0,-13.0,-13.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
EBL,BDH8,161.28,0.531450637,-0.00247402276101,-1.0,1.0,-1.0,1.0,-1.0,14.0,2017-12-07,640.876323158,1.0,1.0,1.0,194487.552,0.829256157227,-0.00247402276101,161.28,rates,-1.0,1.0,,,2017-12-21,1.0,1.0,-5.0,-5.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
EBM,BLH8,131.56,0.2085273305,-0.00037991034116,-1.0,-1.0,1.0,-1.0,1.0,14.0,2017-12-07,251.46310785,3.0,1.0,1.0,158648.204,0.829256157227,-0.00037991034116,131.56,rates,-1.0,1.0,,,2017-12-21,1.0,1.0,-5.0,-5.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBS,EZH8,111.955,0.05325,-0.000178611297164,-1.0,1.0,1.0,-1.0,1.0,14.0,2017-12-07,64.214175,15.0,3.0,3.0,135006.5345,0.829256157227,-0.000178611297164,111.955,rates,-1.0,1.0,,,2017-12-07,1.0,1.0,15.0,15.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
ED,@EDZ8,97.825,0.021834259,-0.00030657605641,-1.0,1.0,1.0,-1.0,1.0,71.0,2017-09-19,54.5856475,18.0,4.0,4.0,244562.5,1.0,-0.00030657605641,97.825,rates,-1.0,1.0,,,2017-09-19,1.0,1.0,-3.0,-3.0,,,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EMD,@EMDH8,1921.4,15.083494984,0.0099873843566,1.0,1.0,1.0,-1.0,-1.0,9.0,2017-12-15,1508.3494984,1.0,1.0,1.0,192140.0,1.0,0.0099873843566,1921.4,index,1.0,1.0,,,2017-12-15,-1.0,-1.0,10.0,10.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,1918.97603028,1918.97603028,-1918.97603028,1918.97603028,1918.97603028,-1918.97603028,1918.97603028,-1918.97603028,1918.97603028,1918.97603028,1918.97603028,-1918.97603028,1918.97603028,-1918.97603028,-1918.97603028,-1918.97603028,-1918.97603028,1918.97603028,1918.97603028,-1918.97603028,-1918.97603028,1918.97603028,1918.97603028,1918.97603028,1918.97603028,0.0,1918.97603028,1918.97603028,1918.97603028,1918.97603028,1918.97603028,1918.97603028,1918.97603028,0.0,-1918.97603028
ES,@ESH8,2693.0,15.2916920735,0.00635276532138,1.0,1.0,-1.0,1.0,-1.0,53.0,2017-10-13,764.584603675,1.0,1.0,1.0,134650.0,1.0,0.00635276532138,2693.0,index,1.0,1.0,,,2017-10-13,-1.0,-1.0,54.0,54.0,,,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,855.399850523,855.399850523,-855.399850523,855.399850523,855.399850523,-855.399850523,855.399850523,-855.399850523,855.399850523,855.399850523,-855.399850523,855.399850523,-855.399850523,-855.399850523,855.399850523,-855.399850523,-855.399850523,855.399850523,855.399850523,-855.399850523,-855.399850523,855.399850523,855.399850523,855.399850523,0.0,0.0,855.399850523,855.399850523,855.399850523,855.399850523,855.399850523,855.399850523,855.399850523,-855.399850523,-855.399850523
FC,@GFH8,146.875,2.5575853935,0.0294375328544,1.0,1.0,-1.0,1.0,1.0,-11.0,2017-12-13,1278.79269675,1.0,1.0,1.0,73437.5,1.0,0.0294375328544,146.875,meat,1.0,-1.0,,,2017-12-22,1.0,1.0,5.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,2161.81881899,2161.81881899,2161.81881899,-2161.81881899,2161.81881899,-2161.81881899,-2161.81881899,2161.81881899,2161.81881899,2161.81881899,-2161.81881899,2161.81881899,-2161.81881899,-2161.81881899,2161.81881899,2161.81881899,2161.81881899,-2161.81881899,2161.81881899,-2161.81881899,2161.81881899,-2161.81881899,-2161.81881899,-2161.81881899,0.0,-2161.81881899,-2161.81881899,-2161.81881899,-2161.81881899,-2161.81881899,-2161.81881899,2161.81881899,2161.81881899,2161.81881899,-2161.81881899
FCH,MTF8,5285.5,51.6777521875,-0.00470765464646,-1.0,-1.0,-1.0,-1.0,1.0,-11.0,2017-12-12,623.182013629,1.0,1.0,1.0,63737.8445,0.829256157227,-0.00470765464646,5285.5,index,1.0,1.0,,,2017-12-12,-1.0,-1.0,-12.0,-12.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FDX,DXMH8,12848.5,147.132723839,-0.00476374903176,-1.0,-1.0,-1.0,-1.0,1.0,-7.0,2017-12-18,887.136758387,1.0,1.0,1.0,77470.03075,0.829256157227,-0.00476374903176,12848.5,index,1.0,1.0,,,2017-12-18,-1.0,-1.0,-8.0,-8.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FEI,IEZ8,100.25,0.008496436,9.97605746209e-05,1.0,-1.0,1.0,-1.0,1.0,-8.0,2017-12-15,25.614630431,39.0,9.0,9.0,302228.6875,0.829256157227,9.97605746209e-05,100.25,rates,-1.0,1.0,,,2017-12-15,1.0,1.0,-9.0,-9.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
FFI,LFH8,7585.5,59.629282523,-0.00687352710134,-1.0,-1.0,-1.0,-1.0,1.0,18.0,2017-12-01,810.6600959,1.0,1.0,1.0,103124.8725,0.735564545789,-0.00687352710134,7585.5,index,1.0,1.0,,,2017-12-01,-1.0,-1.0,19.0,19.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
FLG,LGH8,124.22,0.553,-0.00751038670502,-1.0,-1.0,-1.0,-1.0,-1.0,-7.0,2017-12-18,751.8035,1.0,1.0,1.0,168877.09,0.735564545789,-0.00751038670502,124.22,rates,-1.0,1.0,,,2017-12-18,-1.0,-1.0,-8.0,-8.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
FSS,LLM8,99.34,0.013244774,-0.000100654252642,-1.0,1.0,1.0,1.0,1.0,-30.0,2017-11-15,22.5078378162,44.0,11.0,11.0,168815.9125,0.735564545789,-0.000100654252642,99.34,rates,-1.0,-1.0,,,2017-11-15,1.0,1.0,-31.0,-31.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
