2017-11-30 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-30 00:00:00,Close2017-11-30 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-11-30 00:00:00,LastSRUN,SRUN2017-11-30 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-29 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-29 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-29 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-29 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.362,0.0252866525,0.00368459837878,1.0,-1.0,1.0,-1.0,1.0,-16.0,2017-11-06,733.3129225,1.0,1.0,1.0,39498.0,1.0,0.00368459837878,1.362,energy,1.0,1.0,2017-11-06,1.0,1.0,-17.0,-17.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
AD,@ADZ7,0.7565,0.00485,-0.00145195353749,-1.0,1.0,1.0,-1.0,1.0,-6.0,2017-11-20,485.0,2.0,1.0,1.0,75650.0,1.0,-0.00145195353749,0.7565,currency,1.0,1.0,2017-11-20,1.0,1.0,-7.0,-7.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-219.680570222,219.680570222,219.680570222,-219.680570222,-219.680570222,219.680570222,-219.680570222,219.680570222,-219.680570222,-219.680570222,-219.680570222,219.680570222,-219.680570222,219.680570222,219.680570222,-219.680570222,-219.680570222,219.680570222,-219.680570222,219.680570222,-219.680570222,-219.680570222,219.680570222,-219.680570222,-219.680570222,-0.0,-219.680570222,-219.680570222,-219.680570222,-219.680570222,-0.0,-219.680570222,-0.0,-219.680570222,219.680570222
AEX,AEXZ7,540.1,5.1422253055,-0.00240118212043,-1.0,-1.0,-1.0,-1.0,1.0,-17.0,2017-11-06,1224.36384524,1.0,1.0,1.0,128597.81,0.839983200336,-0.00240118212043,540.1,index,1.0,1.0,2017-11-06,1.0,1.0,-18.0,-18.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
BO,@BOF8,33.85,0.5226750655,-0.00645729380687,-1.0,1.0,1.0,1.0,-1.0,-14.0,2017-11-08,313.6050393,3.0,1.0,1.0,20310.0,1.0,-0.00645729380687,33.85,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-15.0,-15.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-393.442911652,393.442911652,393.442911652,-393.442911652,-393.442911652,393.442911652,-393.442911652,393.442911652,-393.442911652,-393.442911652,-393.442911652,-393.442911652,393.442911652,393.442911652,393.442911652,393.442911652,393.442911652,-393.442911652,-393.442911652,393.442911652,393.442911652,-393.442911652,-393.442911652,-393.442911652,-0.0,-0.0,-393.442911652,-393.442911652,-393.442911652,-393.442911652,-393.442911652,-393.442911652,-393.442911652,393.442911652,393.442911652
BP,@BPZ7,1.353,0.00954,0.00729600952948,1.0,1.0,-1.0,1.0,1.0,7.0,2017-11-17,596.25,1.0,1.0,1.0,84562.5,1.0,0.00729600952948,1.353,currency,1.0,1.0,2017-11-17,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,616.968805837,616.968805837,616.968805837,-616.968805837,616.968805837,-616.968805837,616.968805837,-616.968805837,616.968805837,616.968805837,-616.968805837,616.968805837,-616.968805837,-616.968805837,616.968805837,616.968805837,616.968805837,-616.968805837,616.968805837,-616.968805837,616.968805837,-616.968805837,-616.968805837,-616.968805837,0.0,-616.968805837,-616.968805837,-616.968805837,-616.968805837,-616.968805837,-616.968805837,616.968805837,616.968805837,616.968805837,-616.968805837
C,@CH8,355.75,3.7608283805,0.00636492220651,1.0,1.0,1.0,1.0,1.0,-51.0,2017-09-18,188.041419025,5.0,1.0,1.0,17787.5,1.0,0.00636492220651,355.75,grain,1.0,1.0,2017-09-18,1.0,1.0,-52.0,-52.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,566.080268741,566.080268741,566.080268741,-566.080268741,566.080268741,-566.080268741,566.080268741,-566.080268741,566.080268741,566.080268741,566.080268741,566.080268741,-566.080268741,-566.080268741,-566.080268741,566.080268741,566.080268741,-566.080268741,566.080268741,-566.080268741,566.080268741,566.080268741,-566.080268741,566.080268741,566.080268741,0.0,566.080268741,566.080268741,-566.080268741,0.0,-566.080268741,566.080268741,566.080268741,566.080268741,-566.080268741
CC,@CCH8,2049.0,42.95,-0.0270655270655,-1.0,1.0,1.0,1.0,1.0,-12.0,2017-11-10,429.5,2.0,1.0,1.0,20490.0,1.0,-0.0270655270655,2049.0,soft,1.0,1.0,2017-11-10,1.0,1.0,-13.0,-13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
CD,@CDZ7,0.7752,0.0045325,-0.00411099691675,-1.0,-1.0,1.0,-1.0,-1.0,-5.0,2017-11-21,453.25,2.0,1.0,1.0,77520.0,1.0,-0.00411099691675,0.7752,currency,1.0,1.0,2017-11-21,-1.0,-1.0,-6.0,-6.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-637.368961973,637.368961973,637.368961973,-637.368961973,-637.368961973,637.368961973,-637.368961973,637.368961973,-637.368961973,637.368961973,-637.368961973,637.368961973,-637.368961973,-637.368961973,637.368961973,637.368961973,637.368961973,-637.368961973,-637.368961973,637.368961973,637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-637.368961973,-0.0,-0.0,-637.368961973
CGB,CBH8,136.7,0.4683746305,-0.000950084045897,-1.0,-1.0,1.0,-1.0,1.0,13.0,2017-11-09,363.109256919,2.0,1.0,1.0,105977.207535,1.2899,-0.000950084045897,136.7,rates,-1.0,1.0,2017-11-09,1.0,1.0,14.0,14.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
CL,QCLF8,57.4,1.1338831515,0.00174520069808,1.0,1.0,-1.0,1.0,-1.0,-37.0,2017-10-06,1133.8831515,1.0,1.0,1.0,57400.0,1.0,0.00174520069808,57.4,energy,1.0,1.0,2017-10-06,-1.0,-1.0,-38.0,-38.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,100.17452007,100.17452007,-100.17452007,100.17452007,100.17452007,-100.17452007,100.17452007,-100.17452007,100.17452007,100.17452007,-100.17452007,100.17452007,-100.17452007,-100.17452007,100.17452007,-100.17452007,-100.17452007,100.17452007,100.17452007,-100.17452007,-100.17452007,100.17452007,100.17452007,100.17452007,0.0,0.0,100.17452007,100.17452007,100.17452007,100.17452007,100.17452007,100.17452007,100.17452007,-100.17452007,-100.17452007
