2017-12-15 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-15 00:00:00,Close2017-12-15 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-12-15 00:00:00,LastSRUN,SRUN2017-12-15 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-14 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-14 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-14 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-14 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.262,0.0253201315,-0.0094191522763,-1.0,-1.0,1.0,-1.0,1.0,-27.0,2017-11-06,734.2838135,1.0,1.0,1.0,36598.0,1.0,-0.0094191522763,1.262,energy,1.0,1.0,2017-12-05,1.0,1.0,8.0,8.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
AD,@ADH8,0.7644,0.0051428205,-0.00351974970669,-1.0,1.0,1.0,1.0,-1.0,-5.0,2017-12-07,514.28205,1.0,1.0,1.0,76440.0,1.0,-0.00351974970669,0.7644,currency,1.0,1.0,2017-12-07,-1.0,-1.0,-6.0,-6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-269.049667579,269.049667579,-269.049667579,269.049667579,-269.049667579,269.049667579,-269.049667579,269.049667579,-269.049667579,-269.049667579,-269.049667579,-269.049667579,269.049667579,269.049667579,269.049667579,269.049667579,269.049667579,-269.049667579,269.049667579,-269.049667579,269.049667579,269.049667579,269.049667579,269.049667579,269.049667579,269.049667579,-269.049667579,-269.049667579,-269.049667579,-269.049667579,-0.0,269.049667579,-269.049667579,-0.0,269.049667579
AEX,AEXF8,548.6,4.959612688,0.00210064846105,1.0,-1.0,1.0,-1.0,1.0,9.0,2017-12-01,1165.60817393,1.0,1.0,1.0,128931.972,0.850991404987,0.00210064846105,548.6,index,1.0,1.0,2017-12-01,1.0,1.0,10.0,10.0,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
BO,@BOH8,33.34,0.5167505975,-0.000899011087803,-1.0,-1.0,1.0,-1.0,-1.0,-25.0,2017-11-08,310.0503585,3.0,1.0,1.0,20004.0,1.0,-0.000899011087803,33.34,grain,1.0,1.0,2017-11-30,-1.0,-1.0,11.0,11.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-53.9514534012,53.9514534012,53.9514534012,-53.9514534012,-53.9514534012,53.9514534012,-53.9514534012,53.9514534012,-53.9514534012,53.9514534012,-53.9514534012,53.9514534012,-53.9514534012,-53.9514534012,53.9514534012,53.9514534012,53.9514534012,-53.9514534012,-53.9514534012,53.9514534012,53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-53.9514534012,-0.0,-0.0,-53.9514534012
BP,@BPH8,1.3383,0.0105757205,-0.00874009332642,-1.0,1.0,-1.0,1.0,-1.0,-10.0,2017-11-30,660.98253125,1.0,1.0,1.0,83643.75,1.0,-0.00874009332642,1.3383,currency,1.0,1.0,2017-11-30,-1.0,-1.0,-11.0,-11.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-731.054181172,731.054181172,-731.054181172,731.054181172,-731.054181172,731.054181172,-731.054181172,731.054181172,-731.054181172,-731.054181172,731.054181172,-731.054181172,731.054181172,731.054181172,-731.054181172,731.054181172,731.054181172,-731.054181172,731.054181172,-731.054181172,731.054181172,731.054181172,731.054181172,731.054181172,731.054181172,731.054181172,-731.054181172,731.054181172,-731.054181172,-0.0,-0.0,731.054181172,-731.054181172,-0.0,731.054181172
C,@CH8,347.5,3.9375,-0.00286944045911,-1.0,-1.0,1.0,-1.0,1.0,-62.0,2017-09-18,196.875,5.0,1.0,1.0,17375.0,1.0,-0.00286944045911,347.5,grain,1.0,1.0,2017-09-18,1.0,1.0,-63.0,-63.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-249.282639885,249.282639885,249.282639885,-249.282639885,-249.282639885,249.282639885,-249.282639885,249.282639885,-249.282639885,249.282639885,-249.282639885,249.282639885,-249.282639885,-249.282639885,249.282639885,-249.282639885,-249.282639885,249.282639885,-249.282639885,249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,-249.282639885,249.282639885,-249.282639885,249.282639885
CC,@CCH8,1877.0,47.3,-0.00845219228737,-1.0,1.0,1.0,-1.0,-1.0,-23.0,2017-11-10,473.0,2.0,1.0,1.0,18770.0,1.0,-0.00845219228737,1877.0,soft,1.0,1.0,2017-11-10,-1.0,-1.0,-24.0,-24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
CD,@CDH8,0.77795,0.005537619,-0.00998981929244,-1.0,-1.0,-1.0,1.0,-1.0,9.0,2017-12-01,553.7619,1.0,1.0,1.0,77795.0,1.0,-0.00998981929244,0.77795,currency,1.0,1.0,2017-12-01,-1.0,-1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,-777.157991855,777.157991855,-777.157991855,777.157991855,-777.157991855,777.157991855,-777.157991855,777.157991855,-777.157991855,777.157991855,777.157991855,-777.157991855,777.157991855,-777.157991855,-777.157991855,777.157991855,777.157991855,-777.157991855,777.157991855,-777.157991855,777.157991855,777.157991855,-777.157991855,777.157991855,777.157991855,-0.0,-777.157991855,777.157991855,-777.157991855,-0.0,-777.157991855,777.157991855,-777.157991855,-0.0,-777.157991855
CGB,CBH8,137.14,0.542483845,0.00204588630718,1.0,-1.0,-1.0,-1.0,-1.0,24.0,2017-11-09,421.019670159,2.0,1.0,1.0,106433.837796,1.2885,0.00204588630718,137.14,rates,-1.0,1.0,2017-12-07,-1.0,-1.0,-6.0,-6.0,-1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
CL,QCLG8,57.33,1.1388249125,0.00437981779958,1.0,-1.0,1.0,-1.0,1.0,-4.0,2017-12-08,1138.8249125,1.0,1.0,1.0,57330.0,1.0,0.00437981779958,57.33,energy,1.0,1.0,2017-12-08,1.0,1.0,-5.0,-5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,251.09495445,251.09495445,251.09495445,-251.09495445,251.09495445,-251.09495445,251.09495445,-251.09495445,251.09495445,-251.09495445,251.09495445,-251.09495445,251.09495445,251.09495445,-251.09495445,251.09495445,251.09495445,-251.09495445,251.09495445,-251.09495445,251.09495445,251.09495445,-251.09495445,251.09495445,251.09495445,0.0,251.09495445,251.09495445,-251.09495445,0.0,0.0,-251.09495445,0.0,251.09495445,-251.09495445
