2017-12-01 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-01 00:00:00,Close2017-12-01 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-12-01 00:00:00,LastSRUN,SRUN2017-12-01 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-30 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-30 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-30 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-30 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF8,1.364,0.023476806,0.0014684287812,1.0,-1.0,1.0,-1.0,1.0,-17.0,2017-11-06,680.827374,1.0,1.0,1.0,39556.0,1.0,0.0014684287812,1.364,energy,1.0,1.0,2017-11-06,1.0,1.0,-18.0,-18.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
AD,@ADZ7,0.761,0.00488,0.00594844679445,1.0,1.0,1.0,-1.0,1.0,-7.0,2017-11-20,488.0,2.0,1.0,1.0,76100.0,1.0,0.00594844679445,0.761,currency,1.0,1.0,2017-11-20,1.0,1.0,-8.0,-8.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,905.353602115,905.353602115,-905.353602115,905.353602115,905.353602115,-905.353602115,905.353602115,-905.353602115,905.353602115,905.353602115,905.353602115,-905.353602115,905.353602115,-905.353602115,-905.353602115,905.353602115,905.353602115,-905.353602115,905.353602115,-905.353602115,905.353602115,905.353602115,-905.353602115,905.353602115,905.353602115,0.0,905.353602115,905.353602115,905.353602115,905.353602115,0.0,905.353602115,0.0,905.353602115,-905.353602115
AEX,AEXZ7,535.6,5.4097530525,-0.00833179040918,-1.0,1.0,-1.0,1.0,1.0,-18.0,2017-11-06,1287.19664131,1.0,1.0,1.0,127440.664,0.84054803732,-0.00833179040918,535.6,index,1.0,1.0,2017-11-06,1.0,1.0,-19.0,-19.0,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
BO,@BOF8,33.69,0.5155461695,-0.00472673559823,-1.0,1.0,1.0,1.0,-1.0,-15.0,2017-11-08,309.3277017,3.0,1.0,1.0,20214.0,1.0,-0.00472673559823,33.69,grain,1.0,1.0,2017-11-08,-1.0,-1.0,-16.0,-16.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-286.638700148,286.638700148,286.638700148,-286.638700148,-286.638700148,286.638700148,-286.638700148,286.638700148,-286.638700148,-286.638700148,-286.638700148,-286.638700148,286.638700148,286.638700148,286.638700148,286.638700148,286.638700148,-286.638700148,-286.638700148,286.638700148,286.638700148,-286.638700148,-286.638700148,-286.638700148,-0.0,-0.0,-286.638700148,-286.638700148,-286.638700148,-286.638700148,-286.638700148,-286.638700148,-286.638700148,286.638700148,286.638700148
BP,@BPZ7,1.3473,0.009585,-0.00421286031042,-1.0,1.0,-1.0,1.0,1.0,8.0,2017-11-17,599.0625,1.0,1.0,1.0,84206.25,1.0,-0.00421286031042,1.3473,currency,1.0,1.0,2017-11-17,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-354.749168514,354.749168514,-354.749168514,354.749168514,-354.749168514,354.749168514,-354.749168514,354.749168514,-354.749168514,-354.749168514,354.749168514,-354.749168514,354.749168514,354.749168514,-354.749168514,-354.749168514,-354.749168514,354.749168514,-354.749168514,354.749168514,-354.749168514,354.749168514,354.749168514,354.749168514,-0.0,354.749168514,354.749168514,354.749168514,354.749168514,354.749168514,354.749168514,-354.749168514,-354.749168514,-354.749168514,354.749168514
C,@CH8,358.75,3.8168276375,0.00843288826423,1.0,-1.0,-1.0,-1.0,1.0,-52.0,2017-09-18,190.841381875,5.0,1.0,1.0,17937.5,1.0,0.00843288826423,358.75,grain,1.0,1.0,2017-09-18,1.0,1.0,-53.0,-53.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,756.324666198,756.324666198,756.324666198,-756.324666198,756.324666198,-756.324666198,756.324666198,-756.324666198,756.324666198,-756.324666198,-756.324666198,-756.324666198,756.324666198,756.324666198,756.324666198,756.324666198,756.324666198,-756.324666198,756.324666198,-756.324666198,756.324666198,-756.324666198,-756.324666198,-756.324666198,0.0,-756.324666198,-756.324666198,-756.324666198,-756.324666198,-756.324666198,0.0,-756.324666198,0.0,756.324666198,-756.324666198
CC,@CCH8,2041.0,43.25,-0.00390434358224,-1.0,1.0,1.0,1.0,1.0,-13.0,2017-11-10,432.5,2.0,1.0,1.0,20410.0,1.0,-0.00390434358224,2041.0,soft,1.0,1.0,2017-11-10,1.0,1.0,-14.0,-14.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
CD,@CDZ7,0.7878,0.0048375,0.016253869969,1.0,-1.0,1.0,-1.0,-1.0,-6.0,2017-11-21,483.75,2.0,1.0,1.0,78780.0,1.0,0.016253869969,0.7878,currency,1.0,1.0,2017-11-21,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,2560.95975232,2560.95975232,-2560.95975232,2560.95975232,2560.95975232,-2560.95975232,2560.95975232,-2560.95975232,2560.95975232,-2560.95975232,2560.95975232,-2560.95975232,2560.95975232,2560.95975232,-2560.95975232,-2560.95975232,-2560.95975232,2560.95975232,2560.95975232,-2560.95975232,-2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,2560.95975232,0.0,0.0,2560.95975232
CGB,CBH8,136.5,0.521077883,-0.00146305779078,-1.0,-1.0,1.0,-1.0,1.0,14.0,2017-11-09,410.52381864,2.0,1.0,1.0,107539.58875,1.2693,-0.00146305779078,136.5,rates,-1.0,1.0,2017-11-09,1.0,1.0,15.0,15.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
CL,QCLF8,58.36,1.1450955235,0.016724738676,1.0,1.0,-1.0,1.0,-1.0,-38.0,2017-10-06,1145.0955235,1.0,1.0,1.0,58360.0,1.0,0.016724738676,58.36,energy,1.0,1.0,2017-10-06,-1.0,-1.0,-39.0,-39.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,976.055749129,976.055749129,976.055749129,-976.055749129,976.055749129,-976.055749129,976.055749129,-976.055749129,976.055749129,976.055749129,-976.055749129,976.055749129,-976.055749129,-976.055749129,976.055749129,-976.055749129,-976.055749129,976.055749129,-976.055749129,976.055749129,-976.055749129,-976.055749129,-976.055749129,-976.055749129,-976.055749129,-976.055749129,976.055749129,-976.055749129,976.055749129,0.0,0.0,-976.055749129,976.055749129,0.0,-976.055749129
