19860501,2787.87182187,2821.21343519,2787.87182187,2812.66430357,     602,    1722,198606,    3
19860502,2829.76256681,2850.28048271,2812.66430357,2850.28048271,     160,    1724,198606,    3
19860506,2867.37874595,2871.65331176,2787.01690870,2788.72673503,     520,    1836,198606,    3
19860507,2785.30708238,2807.53482460,2766.49899281,2770.77355862,     570,    1972,198606,    3
19860508,2775.04812443,2775.04812443,2730.59264000,2756.24003487,     789,    2199,198606,    3
19860509,2744.27125060,2759.65968752,2731.44755316,2745.98107692,     337,    2276,198606,    3
19860512,2751.11055589,2756.24003487,2730.59264000,2745.98107692,     202,    2258,198606,    3
19860513,2769.91864546,2781.88742973,2756.24003487,2776.75795076,     706,    2068,198606,    3
19860514,2759.65968752,2761.36951384,2728.88281368,2731.44755316,     813,    2257,198606,    3
19860515,2732.30246633,2739.14177162,2694.68628719,2700.67067932,     595,    2329,198606,    3
19860516,2677.58802395,2689.55680822,2669.89380549,2689.55680822,     770,    2332,198606,    3
19860519,2692.97646087,2708.36489778,2692.97646087,2705.80015830,     223,    2399,198606,    3
19860520,2724.60824787,2728.88281368,2708.36489778,2722.04350838,     375,    2083,198606,    3
19860521,2737.43194530,2739.14177162,2715.20420308,2722.04350838,     305,    2384,198606,    3
19860522,2718.62385573,2744.27125060,2716.91402941,2737.43194530,     400,    2415,198606,    3
19860523,2759.65968752,2779.32269025,2745.98107692,2775.04812443,     486,    2376,198606,    3
19860527,2771.62847179,2771.62847179,2749.40072957,2759.65968752,     181,    2384,198606,    3
19860528,2778.46777708,2812.66430357,2776.75795076,2798.98569298,     714,    2084,198606,    3
19860529,2790.43656135,2802.40534562,2758.80477435,2761.36951384,     766,    2123,198606,    3
19860530,2763.07934016,2770.77355862,2746.83599008,2752.82038222,     416,    2127,198606,    3
19860602,2757.94986119,2757.94986119,2724.60824787,2728.02790051,     355,    2004,198606,    3
19860603,2730.59264000,2762.22442700,2727.17298735,2737.43194530,     346,    1966,198606,    3
19860604,2735.72211897,2742.56142427,2727.17298735,2728.02790051,     247,    1874,198606,    3
19860605,2731.44755316,2783.59725606,2731.44755316,2781.88742973,     461,    1937,198606,    3
19860606,2787.01690870,2790.43656135,2773.33829811,2786.16199554,     474,    1929,198606,    3
19860609,2780.17760341,2787.01690870,2764.78916649,2764.78916649,     176,    1959,198606,    3
19860610,2739.14177162,2751.11055589,2722.04350838,2723.75333470,     578,    1899,198606,    3
19860611,2720.33368205,2727.17298735,2689.55680822,2698.10593984,     563,    1854,198606,    3
19860612,2711.78455043,2723.75333470,2704.94524514,2711.78455043,     477,    1960,198606,    3
19860613,2706.65507146,2732.30246633,2706.65507146,2732.30246633,     221,    1976,198606,    3
19860616,2744.27125060,2756.24003487,2735.72211897,2752.82038222,     168,    1915,198606,    3
19860617,2752.82038222,2759.65968752,2741.70651111,2755.38512170,     255,    1924,198606,    3
19860618,2754.53020854,2776.75795076,2754.53020854,2771.62847179,     422,    1681,198606,    3
19860619,2787.01690870,2797.27586665,2781.88742973,2793.00130084,     397,    1568,198606,    3
19860620,2785.30708238,2807.53482460,2785.30708238,2807.53482460,     328,    1562,198606,    3
19860623,2805.82499827,2809.24465092,2778.46777708,2787.01690870,     278,    1366,198606,    3
19860624,2776.75795076,2797.27586665,2771.62847179,2792.14638768,     138,    1350,198606,    3
19860625,2800.69551930,2809.10601635,2792.28502224,2800.69551930,     216,    1530,198609,    3
19860626,2800.69551930,2806.58286724,2799.01341989,2805.74181753,     163,    1597,198609,    3
19860627,2795.64922107,2809.94706606,2793.96712166,2807.42391694,     272,    1750,198609,    3
19860630,2809.10601635,2834.33750752,2807.42391694,2831.81435840,     405,    1863,198609,    3
19860701,2836.01960693,2842.74800457,2830.97330870,2837.70170634,     388,    1875,198609,    3
19860702,2842.74800457,2854.52270045,2820.88071223,2825.92701046,     226,    1912,198609,    3
19860703,2830.97330870,2837.70170634,2819.19861282,2821.72176194,     156,    1963,198609,    3
19860704,2815.83441400,2817.51651341,2804.90076783,2809.10601635,     188,    2043,198609,    3
19860707,2800.69551930,2807.42391694,2778.82822696,2779.66927666,     402,    2060,198609,    3
19860708,2741.82203991,2762.00723285,2713.22634993,2726.68314522,     725,    2067,198609,    3
19860709,2733.41154286,2756.96093461,2728.36524463,2750.23253697,     527,    2111,198609,    3
19860710,2768.73563049,2777.98717725,2760.32513344,2767.05353108,     435,    2196,198609,    3
19860711,2767.05353108,2770.41772990,2759.48408373,2767.05353108,     202,    2186,198609,    3
19860714,2750.23253697,2750.23253697,2709.86215111,2725.00104581,     493,    2224,198609,    3
19860715,2709.86215111,2728.36524463,2708.18005170,2721.63684698,     481,    2283,198609,    3
19860716,2723.31894639,2733.41154286,2711.54425052,2730.04734404,     349,    2234,198609,    3
19860717,2733.41154286,2750.23253697,2731.72944345,2747.70938785,     451,    2163,198609,    3
19860718,2740.13994050,2743.50413933,2696.40535582,2701.45165405,     493,    2205,198609,    3
19860721,2689.67695817,2689.67695817,2650.98867172,2652.67077113,     798,    2456,198609,    3
19860722,2666.12756642,2674.53806348,2634.16767761,2661.92231789,     493,    2441,198609,    3
19860723,2668.65071554,2685.47170965,2666.12756642,2675.37911318,     445,    2377,198609,    3
19860724,2666.12756642,2667.80966583,2642.57817467,2654.35287054,     248,    2345,198609,    3
19860725,2647.62447290,2650.98867172,2629.12137938,2639.21397584,     355,    2369,198609,    3
19860728,2635.84977702,2651.82972143,2628.28032967,2650.14762202,     349,    2412,198609,    3
19860729,2634.16767761,2659.39916878,2633.32662791,2659.39916878,     632,    2265,198609,    3
